,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,7970,8370,7970,8140,125748,4.76
1,20190808,8210,8460,8210,8380,101985,4.77
2,20190809,8380,8670,8380,8480,76022,4.75
3,20190812,8520,8710,8520,8690,69449,4.74
4,20190813,8660,8730,8510,8610,82322,4.77
5,20190814,8790,8820,8650,8790,67847,4.74
6,20190816,8640,8790,8520,8670,69897,4.73
7,20190819,8700,8990,8700,8990,91009,4.76
8,20190820,8930,9060,8870,9030,85833,4.76
9,20190821,8920,9040,8920,9030,56020,4.77
10,20190822,9030,9050,8910,8980,65397,4.76
11,20190823,8970,9010,8790,8810,68737,4.76
12,20190826,8650,8800,8600,8650,48030,4.78
13,20190827,8790,8950,8650,8690,59966,4.72
14,20190828,8630,8780,8630,8730,39023,4.73
15,20190829,8720,8900,8660,8760,69957,4.8
16,20190830,8780,8930,8780,8840,52053,4.78
17,20190902,8700,8830,8700,8820,49792,4.8
18,20190903,8800,8960,8790,8850,77646,4.82
19,20190904,8790,8880,8700,8800,119718,4.82
20,20190905,8810,9010,8810,8970,169408,4.98
21,20190906,9010,9070,8890,8950,92772,4.97
22,20190909,8950,8990,8800,8810,87224,4.99
23,20190910,9000,9210,8880,9180,218465,5.11
24,20190911,9320,9330,9120,9220,135522,5.03
25,20190916,9400,9770,9360,9670,259511,4.98
26,20190917,9670,9670,9440,9610,111054,4.98
27,20190918,9700,9830,9500,9720,157479,5.06
28,20190919,9740,9830,9560,9620,93499,5.02
29,20190920,9700,9700,9580,9610,109020,4.92
30,20190923,9730,9800,9690,9740,92676,4.93
31,20190924,9700,9800,9620,9650,98244,4.9
32,20190925,9670,9670,9240,9240,145707,4.89
33,20190926,9330,9420,9150,9200,73449,4.88
34,20190927,9190,9300,9150,9160,39477,4.87
35,20190930,9040,9140,8970,9060,58451,4.86
36,20191001,9000,9160,8950,9120,46220,4.86
37,20191002,9300,9390,9130,9130,132482,4.78
38,20191004,9120,9220,9040,9100,58713,4.77
39,20191007,8680,8820,8610,8640,190500,4.77
40,20191008,8620,8800,8620,8730,69517,4.8
41,20191010,8650,8770,8560,8650,68923,4.77
42,20191011,8660,8760,8640,8660,49343,4.76
43,20191014,8740,8870,8740,8830,51371,4.78
44,20191015,8750,8860,8750,8830,50383,4.8
45,20191016,8880,9090,8850,8920,80800,4.83
46,20191017,9030,9030,8860,8890,27539,4.83
47,20191018,8900,8940,8850,8860,35343,4.82
48,20191021,8920,8920,8650,8700,46513,4.81
49,20191022,8710,8840,8700,8730,93675,4.85
50,20191023,8610,8690,8570,8570,76432,4.85
51,20191024,8590,8590,8430,8490,107945,4.83
52,20191025,8410,8570,8410,8430,72462,4.82
53,20191028,8370,8470,8330,8410,61120,4.84
54,20191029,8360,8500,8360,8440,41744,4.86
55,20191030,8440,8440,8290,8310,61596,4.86
56,20191031,8300,8360,8270,8300,57548,4.86
57,20191101,8270,8340,8260,8300,34995,4.85
58,20191104,8330,8530,8330,8500,63012,4.87
59,20191105,8530,8630,8510,8580,60120,4.88
60,20191106,8580,8730,8580,8640,65457,4.89
61,20191107,8580,8780,8580,8760,74032,4.93
62,20191108,8750,8840,8700,8820,65942,4.95
63,20191111,8810,8810,8620,8700,69995,4.96
64,20191112,8600,8730,8530,8540,87832,4.95
65,20191113,8570,8610,8410,8460,92495,4.93
66,20191114,8500,8600,8470,8600,88319,4.97
67,20191115,8500,8770,8500,8680,80160,5.01
68,20191118,8710,8870,8700,8800,115125,5.06
69,20191119,8740,8790,8560,8600,81847,5.04
70,20191120,8620,8620,8400,8450,126914,4.94
71,20191121,8480,8490,8250,8310,147311,4.85
72,20191122,8160,8320,8160,8240,119589,4.84
73,20191125,8240,8330,8240,8330,70912,4.8
74,20191126,8270,8540,8260,8540,97130,4.88
75,20191127,8540,8540,8290,8300,86638,4.86
76,20191128,8310,8340,8200,8210,97741,4.82
77,20191129,8280,8280,8120,8170,97452,4.8
78,20191202,8170,8210,8040,8070,108183,4.75
79,20191203,8010,8100,7930,8090,131845,4.78
80,20191204,7950,8080,7950,7990,74606,4.77
81,20191205,7960,8140,7900,7910,105780,4.73
82,20191206,7920,7990,7920,7970,72875,4.75
83,20191209,7920,7990,7860,7900,124665,4.78
