,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,1580,1680,1580,1610,621632,0.0
1,20190808,1620,1710,1620,1710,447640,0.0
2,20190809,1710,1755,1675,1715,424071,0.0
3,20190812,1715,1740,1680,1730,290803,0.0
4,20190813,1710,1730,1685,1705,312039,0.0
5,20190814,1740,1785,1720,1750,328156,0.0
6,20190816,1720,1735,1690,1705,313525,0.0
7,20190819,1760,1875,1720,1750,591310,0.0
8,20190820,1750,1780,1725,1780,311990,0.0
9,20190821,1765,1835,1765,1810,233315,0.0
10,20190822,1790,1825,1775,1805,200871,0.0
11,20190823,1790,1795,1755,1760,157524,0.0
12,20190826,1705,1740,1650,1670,239793,0.0
13,20190827,1685,1730,1685,1710,172401,0.0
14,20190828,1715,1765,1710,1765,141599,0.0
15,20190829,1785,1785,1720,1735,135610,0.0
16,20190830,1740,1820,1740,1810,323627,0.0
17,20190902,1810,1930,1785,1880,480459,0.0
18,20190903,1890,1925,1865,1875,191865,0.0
19,20190904,1860,1905,1840,1895,154674,0.0
20,20190905,1905,1915,1845,1875,256941,0.0
21,20190906,1930,1930,1860,1880,150803,0.0
22,20190909,1890,1890,1850,1880,129306,0.0
23,20190910,1865,1920,1865,1895,208662,0.0
24,20190911,1920,1930,1860,1920,197710,0.0
25,20190916,1905,2010,1905,2000,475499,0.0
26,20190917,2000,2035,1960,2020,288295,0.0
27,20190918,2005,2065,1995,2035,263073,0.0
28,20190919,2025,2065,2020,2055,220427,0.0
29,20190920,2100,2110,1970,1975,552386,0.0
30,20190923,1975,1980,1900,1910,321246,0.0
31,20190924,1895,1960,1870,1960,171608,0.0
32,20190925,1960,1960,1870,1900,204558,0.0
33,20190926,1905,1940,1870,1875,143514,0.0
34,20190927,1875,1895,1835,1875,114144,0.0
35,20190930,1860,1880,1785,1810,187761,0.0
36,20191001,1800,1845,1785,1815,190283,0.0
37,20191002,1815,1815,1720,1765,213565,0.0
38,20191004,1740,1765,1670,1670,188472,0.0
39,20191007,1685,1720,1675,1700,126831,0.0
40,20191008,1695,2010,1685,1815,4149267,0.0
41,20191010,1785,1835,1770,1770,583496,0.0
42,20191011,1775,1790,1695,1705,333415,0.0
43,20191014,1750,1755,1705,1750,191412,0.0
44,20191015,1745,1790,1730,1760,199110,0.0
45,20191016,1790,1815,1765,1805,186583,0.0
46,20191017,1805,1820,1775,1820,148401,0.0
47,20191018,1820,1820,1770,1780,148495,0.0
48,20191021,1780,1830,1765,1805,262395,0.0
49,20191022,1800,1815,1760,1760,240205,0.0
50,20191023,1760,1795,1705,1790,317960,0.0
51,20191024,1765,1800,1745,1775,520299,0.0
52,20191025,2045,2055,1775,1780,4185616,0.0
53,20191028,1800,1820,1750,1760,529583,0.0
54,20191029,1765,1825,1735,1815,567751,0.0
55,20191030,1805,1825,1770,1815,267839,0.0
56,20191031,1800,1840,1775,1785,256861,0.0
57,20191101,1785,1825,1775,1815,294650,0.0
58,20191104,1820,1850,1810,1840,246756,0.0
59,20191105,1835,1905,1830,1885,558599,0.0
60,20191106,1865,1910,1865,1885,396534,0.0
61,20191107,1895,1935,1865,1885,500615,0.0
62,20191108,1890,1950,1870,1920,593066,0.0
63,20191111,1925,1935,1900,1920,304704,0.0
64,20191112,1925,1940,1895,1910,262341,0.0
65,20191113,1910,1910,1860,1870,203762,0.0
66,20191114,1875,1915,1860,1875,164082,0.0
67,20191115,1865,1910,1865,1910,229392,0.0
68,20191118,1910,1925,1890,1910,183176,0.0
69,20191119,1900,1915,1835,1855,378603,0.0
70,20191120,1855,1860,1780,1800,258551,0.0
71,20191121,1790,1805,1695,1745,263446,0.0
72,20191122,1730,1770,1725,1740,129338,0.0
73,20191125,1740,1875,1735,1800,386074,0.0
74,20191126,1810,1865,1805,1860,210965,0.0
75,20191127,1880,1880,1820,1845,135377,0.0
76,20191128,1840,1855,1815,1840,76186,0.0
77,20191129,1840,1845,1810,1820,124522,0.0
78,20191202,1820,1920,1795,1855,575085,0.0
79,20191203,1860,1860,1805,1820,222639,0.0
80,20191204,1805,1830,1775,1790,214694,0.0
81,20191205,1785,1815,1735,1780,171952,0.0
82,20191206,1765,1805,1765,1805,116333,0.0
83,20191209,1810,1825,1775,1795,168485,0.0
84,20191210,1795,1835,1765,1820,149481,0.0
85,20191211,1810,1840,1800,1840,211396,0.0
86,20191212,1840,1855,1805,1840,177462,0.0
87,20191213,1850,1860,1820,1850,157008,0.0
88,20191216,1905,2150,1895,2030,21324517,0.0
89,20191217,2060,2075,1990,2065,3205674,0.0
90,20191218,2090,2210,2025,2070,7921208,0.0
91,20191219,2070,2185,2040,2180,4709298,0.0
92,20191220,2100,2125,1895,1950,3839974,0.0
93,20191223,1970,1970,1860,1880,1266547,0.0
94,20191224,1860,1875,1795,1795,1180564,0.0
95,20191226,1780,1830,1780,1805,593487,0.0
96,20191227,1810,1870,1810,1865,450817,0.0
97,20191230,1850,1875,1845,1860,315461,0.0
98,20200102,1870,1890,1835,1890,438112,0.0
99,20200103,1895,1895,1855,1875,436926,0.0
100,20200106,1860,1860,1805,1820,527315,0.0
101,20200107,1830,1850,1820,1830,260890,0.0
102,20200108,1810,1835,1700,1725,805344,0.0
103,20200109,1765,1825,1755,1825,438806,0.0
104,20200110,1915,1915,1815,1835,910510,0.0
105,20200113,1815,1865,1810,1860,556110,0.0
106,20200114,1860,1875,1840,1850,300164,0.0
107,20200115,1850,1875,1845,1865,386932,0.0
108,20200116,1880,1920,1855,1860,892514,0.0
109,20200117,1885,1885,1845,1870,286165,0.0
110,20200120,1880,1915,1860,1885,674685,0.0
111,20200121,1865,1885,1825,1835,405061,0.0
112,20200122,1830,1850,1805,1845,232009,0.0
113,20200123,1825,1840,1795,1800,409126,0.0
114,20200128,1770,1770,1700,1700,612065,0.0
115,20200129,1745,1745,1700,1715,199935,0.0
116,20200130,1715,1725,1645,1660,425615,0.0
117,20200131,1660,1870,1645,1675,1351144,0.0
118,20200203,1620,1695,1575,1690,399411,0.0
119,20200204,1685,1850,1675,1720,1687907,0.0
120,20200205,1735,1840,1725,1765,777561,0.0
121,20200206,1785,1870,1765,1805,1147710,0.0
122,20200207,1800,1820,1770,1805,199305,0.0
123,20200210,1805,1820,1780,1810,234187,0.0
124,20200211,1810,1840,1810,1815,267077,0.0
125,20200212,1820,1835,1785,1810,298718,0.0
126,20200213,1800,1915,1800,1850,1537544,0.0
127,20200214,1850,1900,1805,1860,1332209,0.0
128,20200217,1855,1890,1835,1865,672652,0.0
129,20200218,1865,1880,1830,1835,447867,0.0
130,20200219,1820,1845,1760,1805,423303,0.0
131,20200220,1805,1820,1735,1750,592989,0.0
132,20200221,1715,1760,1690,1705,364122,0.0
133,20200224,1650,1685,1590,1590,570912,0.0
134,20200225,1565,1695,1565,1650,392576,0.0
135,20200226,1605,1675,1605,1640,296170,0.0
136,20200227,1640,2070,1605,1760,28823295,0.0
137,20200228,1800,2285,1605,2285,61442699,0.0
138,20200302,2555,2760,2295,2430,95784776,0.0
139,20200303,2310,2700,2195,2435,62931713,0.0
140,20200304,2380,2500,2225,2310,15574223,0.0
141,20200305,2275,2340,2030,2110,13440793,0.0
142,20200306,2100,2285,2050,2235,16035983,0.0
143,20200309,2315,2575,2160,2250,31580901,0.0
144,20200310,2120,2170,1960,2020,6687181,0.0
145,20200311,2200,2540,2080,2350,35411458,0.0
146,20200312,2195,2325,2070,2125,5985526,0.0
147,20200313,1950,2140,1665,1935,7450839,0.0
148,20200316,2000,2085,1880,1895,4100975,0.0
149,20200317,1740,2135,1700,2085,9168405,0.0
150,20200318,2220,2285,1950,1980,10141830,0.0
151,20200319,2195,2570,2025,2570,43482813,0.0
152,20200320,2600,2720,2405,2580,50899216,0.0
153,20200323,2585,2880,2405,2505,43505794,0.0
154,20200324,2450,2770,2370,2545,37790386,0.0
155,20200325,2590,2910,2530,2740,48614832,0.0
156,20200326,3560,3560,3405,3560,21042301,0.0
157,20200327,3365,4055,2795,3280,95160726,0.0
158,20200330,3460,4000,3320,4000,38500915,0.0
159,20200331,4215,5180,3870,4470,52239142,0.0
160,20200401,4390,4870,3650,4270,36138655,0.0
161,20200402,4405,4550,3965,4085,11490444,0.0
162,20200403,4030,4160,3730,3960,10056916,0.0
163,20200406,3995,4250,3865,4055,12543642,0.0
164,20200407,4030,4030,3510,3680,9930076,0.0
165,20200408,3565,3595,3350,3505,10282311,0.0
166,20200409,3825,4100,3510,3525,16900779,0.0
167,20200410,3495,3495,3045,3345,8381407,0.0
168,20200413,3600,4295,3380,4080,28901904,0.0
169,20200414,3890,4160,3730,3970,17034377,0.0
170,20200416,3830,3900,3615,3620,6108100,0.0
171,20200417,3715,3780,3365,3525,12949729,0.0
172,20200420,3455,4345,3380,3650,57636548,0.0
173,20200421,3570,3865,3215,3430,23604479,0.0
174,20200422,3270,3415,3230,3300,7058370,0.0
