,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,3388,3480,3388,3453,60888,0.94
1,20190808,3468,3739,3432,3552,74259,0.9
2,20190809,3552,3631,3516,3557,26687,0.92
3,20190812,3575,3595,3476,3561,46460,0.94
4,20190813,3520,3567,3480,3544,17976,0.95
5,20190814,3564,3580,3500,3541,26079,0.95
6,20190816,3539,3544,3460,3501,30424,0.95
7,20190819,3436,3520,3421,3481,21746,0.95
8,20190820,3480,3564,3421,3493,45181,0.96
9,20190821,3492,3547,3488,3529,45582,1.04
10,20190822,3580,3580,3504,3557,23524,1.05
11,20190823,3575,3575,3492,3533,21373,1.03
12,20190826,3524,3524,3416,3461,28868,1.0
13,20190827,3393,3516,3393,3421,32492,1.0
14,20190828,3440,3572,3413,3572,38288,1.11
15,20190829,3580,3580,3492,3517,20465,1.1
16,20190830,3500,3619,3500,3544,31783,1.12
17,20190902,3544,3580,3508,3577,19638,1.13
18,20190903,3539,3754,3536,3708,80254,1.19
19,20190904,3739,3779,3659,3688,37121,1.15
20,20190905,3707,3779,3628,3779,69779,1.3
21,20190906,3731,3747,3698,3700,34340,1.29
22,20190909,3628,3698,3583,3636,18111,1.29
23,20190910,3619,3739,3600,3684,31502,1.3
24,20190911,3628,3715,3628,3688,21798,1.3
25,20190916,3687,3770,3687,3744,31771,1.33
26,20190917,3667,3779,3667,3700,30377,1.15
27,20190918,3671,3707,3671,3692,13449,1.15
28,20190919,3711,3731,3636,3731,39976,1.17
29,20190920,3655,3723,3639,3652,28905,1.16
30,20190923,3726,3726,3643,3660,23353,1.16
31,20190924,3667,3675,3643,3668,19616,1.16
32,20190925,3651,3739,3595,3668,47649,1.12
33,20190926,3667,3698,3588,3668,24241,1.11
34,20190927,3663,3667,3524,3580,25061,1.12
35,20190930,3580,3600,3496,3572,17648,1.11
36,20191001,3580,3592,3424,3533,37934,1.12
37,20191002,3532,3544,3460,3497,23897,1.11
38,20191004,3492,3508,3413,3477,68962,1.1
39,20191007,3464,3480,3309,3398,56718,1.09
40,20191008,3416,3416,3341,3385,20458,1.08
41,20191010,3404,3421,3305,3385,26125,1.07
42,20191011,3404,3404,3317,3350,21502,1.06
43,20191014,3369,3396,3321,3362,26312,1.07
44,20191015,3360,3380,3337,3365,17371,1.07
45,20191016,3360,3401,3333,3354,27426,1.07
46,20191017,3365,3444,3329,3398,35278,1.06
47,20191018,3401,3480,3396,3413,16748,1.06
48,20191021,3424,3424,3317,3354,30258,1.06
49,20191022,3365,3369,3325,3357,18508,1.06
50,20191023,3345,3377,3317,3357,29937,1.06
51,20191024,3317,3360,3262,3350,28990,1.06
52,20191025,3349,3349,3270,3310,40490,1.05
53,20191028,3309,3313,3229,3282,32594,1.04
54,20191029,3281,3281,3237,3282,28459,1.04
55,20191030,3270,3281,3206,3250,29273,1.02
56,20191031,3242,3249,3198,3239,32518,1.02
57,20191101,3221,3229,3178,3183,50716,1.02
58,20191104,3198,3476,3178,3314,123021,1.02
59,20191105,3317,3365,3309,3314,22550,1.02
60,20191106,3305,3349,3265,3338,20320,1.02
61,20191107,3357,3357,3265,3302,21368,1.01
62,20191108,3301,3396,3253,3338,48761,1.02
63,20191111,3341,3341,3281,3310,17160,1.01
64,20191112,3309,3309,3226,3306,20914,1.01
65,20191113,3321,3321,3281,3282,11886,1.01
66,20191114,3301,3301,3209,3286,48742,1.0
67,20191115,3285,3353,3277,3334,34195,1.03
68,20191118,3345,3460,3341,3426,75489,1.06
69,20191119,3421,3460,3404,3410,35933,1.08
70,20191120,3444,3444,3178,3294,80938,1.05
71,20191121,3293,3345,3186,3282,31728,1.02
72,20191122,3262,3277,3181,3206,31193,1.01
73,20191125,3309,3309,3221,3302,37646,1.01
74,20191126,3380,3380,3293,3310,19502,1.01
75,20191127,3333,3341,3257,3270,17540,0.99
76,20191128,3270,3325,3178,3206,43893,0.98
77,20191129,3293,3293,3190,3214,17058,0.96
78,20191202,3190,3257,3142,3183,36386,0.96
79,20191203,3198,3221,3173,3187,17037,0.96
80,20191204,3249,3404,3170,3187,115934,0.93
81,20191205,3190,3262,3142,3187,27567,0.94
82,20191206,3181,3257,3173,3183,11907,0.94
83,20191209,3257,3257,3158,3191,18072,0.94
84,20191210,3158,3221,3158,3183,26492,0.94
85,20191211,3181,3221,3166,3187,15886,0.95
86,20191212,3190,3229,3150,3187,28421,0.95
87,20191213,3190,3229,3173,3183,39947,0.95
88,20191216,3181,3253,3162,3187,20768,0.93
89,20191217,3173,3245,3146,3175,26642,0.93
90,20191218,3198,3257,3154,3239,97436,0.96
91,20191219,3270,3270,3226,3250,19193,0.96
92,20191220,3262,3262,3221,3259,27744,0.99
93,20191223,3285,3285,3206,3246,76651,0.98
