,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,2775,2855,2745,2785,2589201,0.94
1,20190808,2840,2890,2810,2835,2266112,1.02
2,20190809,2885,3030,2850,3030,5268000,1.44
3,20190812,3025,3025,2935,2975,2417366,1.16
4,20190813,2940,3020,2940,2950,1663617,1.04
5,20190814,2940,3000,2870,2930,2517906,0.8
6,20190816,2880,2940,2840,2840,1156407,0.82
7,20190819,2855,2940,2850,2885,1197938,1.04
8,20190820,2935,2960,2890,2895,1035990,1.03
9,20190821,2890,2995,2880,2955,2392019,1.13
10,20190822,2955,2955,2885,2890,1258398,1.03
11,20190823,2850,2915,2835,2870,1078496,1.04
12,20190826,2815,2955,2780,2820,2486209,1.04
13,20190827,2860,2880,2795,2795,1213079,0.97
14,20190828,2780,2835,2750,2765,951193,0.95
15,20190829,2740,2755,2690,2690,1208264,0.96
16,20190830,2705,2750,2700,2740,758172,1.12
17,20190902,2760,2815,2760,2810,1002226,1.25
18,20190903,2865,2975,2850,2935,4619476,1.13
19,20190904,2935,2955,2885,2895,1352607,1.11
20,20190905,2900,2925,2880,2890,857144,1.14
21,20190906,2910,3085,2905,2985,5683814,1.35
22,20190909,2980,3065,2900,2920,3040733,1.14
23,20190910,2920,2940,2870,2870,921289,1.12
24,20190911,2875,2905,2850,2895,668396,1.22
25,20190916,2900,3010,2900,3000,1534892,1.42
26,20190917,2990,2995,2945,2985,1049009,1.52
27,20190918,3030,3070,2990,3055,3300949,1.22
28,20190919,3080,3145,3035,3035,3270230,1.11
29,20190920,3050,3135,3035,3130,2341964,1.17
30,20190923,3105,3110,3035,3045,1389142,1.15
31,20190924,2990,3025,2945,3005,983733,1.13
32,20190925,2810,2885,2760,2800,3269645,1.19
33,20190926,2800,2855,2775,2795,1107462,1.2
34,20190927,2760,2790,2745,2770,723192,1.21
35,20190930,2750,2805,2705,2775,976625,1.17
36,20191001,2780,2865,2770,2825,1363556,1.06
37,20191002,2805,2820,2775,2780,583416,1.04
38,20191004,2750,2780,2740,2740,412345,1.08
39,20191007,2705,2745,2650,2660,1165403,1.08
40,20191008,2690,2760,2685,2725,877398,1.28
41,20191010,2780,2790,2730,2755,574709,1.25
42,20191011,2735,2775,2730,2750,560198,1.29
43,20191014,2750,2755,2700,2710,665063,1.32
44,20191015,2710,2775,2710,2760,616523,1.45
45,20191016,2755,2790,2740,2785,785899,1.54
46,20191017,2760,2840,2750,2840,1193511,1.6
47,20191018,2865,2865,2765,2770,900530,1.28
48,20191021,2780,2795,2730,2735,508389,1.28
49,20191022,2725,2760,2720,2755,548332,1.39
50,20191023,2740,2750,2695,2715,740182,1.47
51,20191024,2680,2700,2590,2630,1389659,1.4
52,20191025,2640,2655,2615,2620,627881,1.44
53,20191028,3160,3385,2855,3205,55334888,1.26
54,20191029,3065,3130,2950,2995,10853812,1.15
55,20191030,2950,3075,2920,2950,8412617,0.99
56,20191031,2950,3030,2925,2950,4920933,0.96
57,20191101,2960,3435,2960,3130,62975210,1.02
58,20191104,3195,3380,3130,3160,15983258,0.94
59,20191105,3150,3155,3035,3045,4619566,1.38
60,20191106,3050,3105,3020,3050,3328760,1.5
61,20191107,3095,3235,3015,3025,9410330,0.94
62,20191108,3025,3085,3005,3020,2286815,1.25
63,20191111,3040,3050,2975,2980,1581791,1.43
64,20191112,2980,3025,2960,2990,1045366,1.45
