,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,7324,7844,7324,7587,68105,1.42
1,20190808,7798,8046,7633,8009,61376,1.46
2,20190809,8085,8327,7999,8136,71598,1.58
3,20190812,8471,8616,8133,8550,104370,1.71
4,20190813,8586,8625,8374,8579,57116,1.66
5,20190814,8682,8857,8662,8820,66752,1.8
6,20190816,8672,9001,8557,8827,72774,1.83
7,20190819,8857,8952,8566,8606,65275,1.71
8,20190820,8566,8596,8422,8579,25734,1.68
9,20190821,8653,9048,8509,8935,55576,1.68
10,20190822,8932,9058,8751,8837,45368,1.55
11,20190823,8662,8952,8625,8945,66722,1.49
12,20190826,8741,9001,8682,8837,58923,1.4
13,20190827,9135,9135,8760,8896,71192,1.24
14,20190828,9539,9625,9106,9204,328310,1.11
15,20190829,9135,9424,9096,9301,39738,1.17
16,20190830,9327,9424,9307,9387,92403,1.15
17,20190902,9385,9501,9367,9493,56019,1.3
18,20190903,9615,10059,9434,9629,201279,1.49
19,20190904,9770,10155,9674,9869,156171,1.7
20,20190905,9964,10108,9615,9629,129299,1.75
21,20190906,9625,9722,9549,9619,37879,1.82
22,20190909,9770,9818,9452,9542,51998,1.74
23,20190910,9529,9569,9183,9320,60984,1.74
24,20190911,9212,9482,9212,9454,43347,1.84
25,20190916,9367,9424,9126,9426,61572,1.84
26,20190917,9424,9770,9395,9474,27717,1.82
27,20190918,9404,9520,9299,9445,50722,1.8
28,20190919,9482,9674,9404,9579,64172,1.93
29,20190920,9674,9674,9443,9532,25746,1.85
30,20190923,9615,9615,9375,9484,38472,1.85
31,20190924,9482,9722,9462,9724,54787,1.95
32,20190925,9625,9674,9452,9542,46592,1.79
33,20190926,9491,9722,9452,9675,55894,1.95
34,20190927,9625,9770,9579,9629,32792,2.02
35,20190930,9625,9722,9337,9675,40726,1.98
36,20191001,9674,9722,9482,9589,23107,2.0
37,20191002,9482,9625,9452,9551,9261,2.04
38,20191004,9520,9588,9250,9358,30262,2.07
39,20191007,9357,9357,9183,9271,21489,2.11
40,20191008,9270,9510,9241,9484,26947,2.22
41,20191010,9434,9529,9375,9407,19947,2.23
42,20191011,9434,9501,9327,9377,13971,2.21
43,20191014,9434,9520,9202,9339,36149,2.15
44,20191015,9241,9395,9241,9262,27417,2.17
45,20191016,9222,9375,9192,9377,22988,2.24
46,20191017,9327,9347,9241,9348,33737,2.22
47,20191018,9347,9462,9192,9377,33145,2.3
48,20191021,9482,9482,9317,9426,13278,2.34
49,20191022,9482,9625,9367,9619,74314,2.55
50,20191023,9674,9674,9317,9368,35324,2.38
51,20191024,9317,9452,9260,9339,24724,2.37
52,20191025,9337,9434,9241,9348,27176,2.38
53,20191028,9337,9443,9317,9387,24264,2.46
54,20191029,9385,9414,9270,9339,18677,2.52
55,20191030,9337,9404,9260,9262,22223,2.46
