,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,5970,6140,5800,5880,186146,4.61
1,20190808,6040,6200,5950,6030,168155,4.46
2,20190809,6090,6090,5840,6020,127683,4.39
3,20190812,6000,6120,5880,5990,118407,4.4
4,20190813,5980,6600,5930,6310,878066,4.15
5,20190814,6570,6630,6430,6450,360832,4.09
6,20190816,6300,6660,6290,6600,257111,4.09
7,20190819,6620,6660,6420,6600,109471,3.95
8,20190820,6600,6830,6530,6770,168814,4.02
9,20190821,6840,7240,6790,7090,443106,4.3
10,20190822,7050,7120,6850,6950,172903,4.39
11,20190823,6840,6960,6720,6880,179793,4.51
12,20190826,6530,6880,6470,6550,366773,4.5
13,20190827,6650,6850,6600,6700,153522,4.65
14,20190828,6760,6900,6650,6860,131847,4.6
15,20190829,6880,6940,6520,6620,179146,4.46
16,20190830,6740,6810,6630,6720,101617,4.47
17,20190902,6670,6770,6660,6710,65287,4.48
18,20190903,6710,6780,6650,6750,59093,4.46
19,20190904,6690,6940,6690,6940,116988,4.54
20,20190905,6950,7220,6870,7000,279197,4.47
21,20190906,7100,7120,6930,6930,68408,4.45
22,20190909,6930,7000,6840,6880,31750,4.44
23,20190910,6880,6940,6710,6740,54254,4.43
24,20190911,6750,6850,6620,6630,106053,4.5
25,20190916,6660,6730,6590,6610,97749,4.54
26,20190917,6600,6810,6580,6720,116967,4.48
27,20190918,6730,6760,6680,6720,69803,4.42
28,20190919,6760,6980,6710,6740,150982,4.47
29,20190920,6760,6860,6730,6740,78668,4.56
30,20190923,6790,6800,6560,6560,92348,4.49
31,20190924,6560,6760,6560,6670,81119,4.61
32,20190925,6600,6720,6440,6440,113014,4.54
33,20190926,6510,6810,6510,6570,132105,4.77
34,20190927,6600,6630,6510,6570,42702,4.73
35,20190930,6570,6600,6420,6500,67061,4.6
36,20191001,6480,6580,6440,6520,53954,4.62
37,20191002,6410,6500,6310,6310,90497,4.66
38,20191004,6350,6390,6190,6270,59177,4.64
39,20191007,6280,6420,6160,6370,94371,4.5
40,20191008,6370,6510,6230,6450,101615,4.57
41,20191010,6380,6490,6340,6400,57480,4.55
42,20191011,6500,6500,6380,6410,55593,4.55
43,20191014,6520,6730,6460,6640,236886,4.68
44,20191015,6700,6940,6650,6890,275218,4.91
45,20191016,6900,7100,6860,6990,321473,5.04
46,20191017,6940,7050,6790,6860,176902,5.13
47,20191018,6950,7110,6860,6900,326145,5.18
48,20191021,7080,7220,7050,7170,526762,5.05
49,20191022,7200,7240,7070,7130,232137,5.03
50,20191023,7140,7150,7020,7120,149487,5.1
51,20191024,7100,7260,7080,7150,149280,5.1
52,20191025,7190,7660,7130,7520,924108,5.74
53,20191028,7620,7720,7340,7450,300791,5.42
54,20191029,7450,7890,7390,7780,733965,6.35
55,20191030,7870,7870,7530,7600,312198,6.07
56,20191031,7640,7850,7540,7560,295744,6.35
57,20191101,7560,7710,7450,7640,132414,6.52
58,20191104,7700,7750,7300,7440,321860,6.35
59,20191105,7450,7460,7170,7250,193078,6.53
60,20191106,7260,7310,7100,7260,173796,6.53
61,20191107,7220,7260,7050,7070,171779,6.45
62,20191108,7100,7140,6970,7050,175120,6.36
63,20191111,7010,7090,6860,6880,118559,6.25
64,20191112,6880,7060,6850,7060,116766,6.0
65,20191113,7230,7230,6520,6760,792723,4.92
66,20191114,6760,6810,6540,6710,242107,4.71
67,20191115,6740,6880,6590,6860,155590,4.53
68,20191118,6880,7170,6760,7100,329664,4.32
69,20191119,7150,7150,6890,6980,144406,4.07
70,20191120,7030,7040,6640,6700,162446,3.85
71,20191121,6700,6780,6500,6530,142377,3.84
72,20191122,6470,6700,6470,6610,95628,3.74
73,20191125,6770,6840,6670,6800,66558,3.65
74,20191126,6840,6990,6700,6820,94603,3.55
75,20191127,6800,6860,6700,6770,69170,3.49
76,20191128,6730,6780,6580,6610,131811,3.28
77,20191129,6740,6740,6290,6430,252269,3.43
78,20191202,6500,6720,6430,6670,136710,3.5
79,20191203,6700,6700,6480,6480,79468,3.28
80,20191204,6500,6520,6360,6400,44125,3.22
81,20191205,6410,6530,6290,6350,98996,3.19
82,20191206,6360,6650,6360,6630,77683,3.26
83,20191209,6750,6760,6570,6640,77715,3.19
84,20191210,6720,6720,6540,6640,48140,3.12
85,20191211,6640,6690,6570,6690,60306,3.03
86,20191212,6680,6910,6680,6890,175012,3.21
87,20191213,7030,7220,7010,7170,327141,3.44
88,20191216,7250,7770,7220,7660,891508,4.46
89,20191217,7700,7780,7520,7630,425168,4.51
90,20191218,7630,7890,7580,7630,238806,4.57
91,20191219,7720,7890,7580,7620,258698,4.87
92,20191220,7670,7930,7620,7890,219324,5.03
93,20191223,7890,7980,7620,7830,187656,5.0
94,20191224,7760,7870,7750,7800,91081,5.22
95,20191226,7740,8180,7740,7950,305915,5.7
96,20191227,8000,8420,8000,8390,540721,5.87
97,20191230,8480,8500,8230,8280,205809,5.53
98,20200102,8280,8330,8130,8280,242484,5.6
99,20200103,8290,8340,8010,8060,271368,5.77
100,20200106,7940,8090,7850,8060,188997,6.23
101,20200107,8070,8280,7930,7940,169866,6.14
102,20200108,7860,8140,7680,8000,377913,6.45
103,20200109,8150,8450,8110,8450,450664,6.59
104,20200110,8620,8690,8370,8520,286396,6.26
105,20200113,8460,8460,8250,8270,230557,5.93
106,20200114,8310,8590,8140,8190,297333,6.2
107,20200115,8220,8230,8080,8200,128019,6.21
108,20200116,8200,8320,8090,8250,287559,6.27
109,20200117,8340,8410,8140,8350,227722,6.44
110,20200120,8430,9160,8400,8790,1220549,7.72
111,20200121,8760,8770,8400,8580,513198,6.51
112,20200122,8560,8840,8440,8840,353456,6.36
