,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,3610,4270,3610,3855,457,0.13
1,20190808,3705,4175,3705,3990,863,0.13
2,20190809,3975,4055,3815,3830,389,0.13
3,20190812,3965,3965,3855,3900,17,0.13
4,20190813,3985,4050,3985,4050,275,0.13
5,20190814,4100,4180,3995,3995,285,0.13
6,20190816,4085,4085,3960,4030,165,0.13
7,20190819,4030,4100,3935,4035,169,0.13
8,20190820,4005,4215,4005,4215,70,0.13
9,20190821,4110,4110,4100,4110,316,0.13
10,20190822,4185,4185,4025,4025,9,0.13
11,20190823,3940,4140,3940,4130,16,0.13
12,20190826,4110,4110,3840,4000,295,0.13
13,20190827,4110,4110,4110,4110,1,0.13
14,20190828,4100,4100,4090,4090,7,0.13
15,20190829,4080,4080,3960,4075,365,0.13
16,20190830,4075,4075,3900,4035,502,0.13
17,20190902,4035,4035,3900,3955,720,0.13
18,20190903,3975,3975,3970,3970,83,0.13
19,20190904,3965,3965,3835,3930,1103,0.13
20,20190905,3930,3930,3810,3895,1741,0.13
21,20190906,3950,3950,3860,3915,112,0.13
22,20190909,3965,3965,3860,3890,513,0.13
23,20190910,3940,3940,3830,3880,607,0.13
24,20190911,3925,3975,3925,3950,15,0.13
25,20190916,3875,3990,3875,3945,221,0.13
26,20190917,3995,3995,3970,3970,35,0.13
27,20190918,3965,3965,3960,3960,7,0.13
28,20190919,3970,3970,3955,3955,10,0.13
29,20190920,3985,3985,3950,3950,154,0.13
30,20190923,3990,3990,3880,3900,142,0.13
31,20190924,3875,3920,3850,3920,1111,0.13
32,20190925,3840,3885,3840,3870,1348,0.13
33,20190926,3915,4100,3915,4090,3976,0.13
34,20190927,4090,4180,4085,4180,258,0.13
35,20190930,4195,4530,4110,4460,6336,0.13
36,20191001,4525,4525,4150,4405,802,0.13
37,20191002,4400,4400,4215,4215,434,0.13
38,20191004,4285,4285,4100,4255,920,0.13
39,20191007,4300,4300,4200,4245,217,0.13
40,20191008,4285,4285,4120,4255,123,0.13
41,20191010,4120,4435,4120,4405,1668,0.13
42,20191011,4465,4465,4285,4310,717,0.13
43,20191014,4500,4500,4370,4370,26,0.13
44,20191015,4370,4370,4180,4260,382,0.13
45,20191016,4260,4340,4120,4205,2513,0.13
46,20191017,4285,4420,4285,4420,58,0.13
47,20191018,4290,4695,4290,4695,12667,0.13
48,20191021,4680,4680,4450,4620,1689,0.13
49,20191022,4510,4640,4430,4625,1264,0.13
50,20191023,4635,4635,4475,4590,2284,0.13
51,20191024,4495,4635,4495,4560,330,0.13
52,20191025,4630,5130,4585,4760,55091,0.13
53,20191028,5900,6180,4770,4985,329594,0.13
54,20191029,4710,5150,4600,4750,108671,0.13
55,20191030,4770,4770,4505,4585,28929,0.13
56,20191031,4530,4720,4530,4720,28137,0.13
57,20191101,4650,4690,4555,4680,9661,0.13
58,20191104,4815,4815,4605,4640,6080,0.13
59,20191105,4635,4635,4525,4525,6534,0.13
60,20191106,4510,4510,4410,4495,13911,0.13
61,20191107,4495,4495,4415,4465,5115,0.13
62,20191108,4490,4570,4385,4455,10293,0.13
63,20191111,4550,4550,4420,4510,1056,0.13
64,20191112,4625,4625,4410,4565,11126,0.13
65,20191113,4550,4620,4550,4565,7870,0.13
66,20191114,4545,4560,4500,4540,1783,0.13
67,20191115,4540,4575,4480,4540,4953,0.13
68,20191118,4500,4765,4500,4680,6289,0.13
69,20191119,4625,4725,4625,4640,1367,0.13
70,20191120,4585,4585,4320,4325,4274,0.13
71,20191121,4390,4395,4220,4335,3123,0.13
72,20191122,4395,4500,4290,4310,1861,0.13
73,20191125,4385,4550,4350,4390,4337,0.13
74,20191126,4500,4500,4395,4420,3743,0.12
75,20191127,4385,4450,4385,4390,1288,0.1
76,20191128,4390,4390,4380,4380,36,0.1
77,20191129,4390,4390,4310,4315,1179,0.1
78,20191202,4330,4535,4330,4520,6371,0.1
79,20191203,4540,4595,4420,4540,17908,0.1
80,20191204,4540,4580,4430,4460,13886,0.1
81,20191205,4440,4625,4440,4550,10905,0.1
82,20191206,4550,4550,4470,4535,4536,0.1
83,20191209,4525,4535,4455,4535,348,0.1
84,20191210,4495,4515,4450,4490,1329,0.1
85,20191211,4470,4530,4470,4525,935,0.1
86,20191212,4525,4525,4490,4510,1034,0.1
87,20191213,4540,4540,4460,4485,4677,0.1
88,20191216,4465,4500,4440,4500,1991,0.1
89,20191217,4545,4545,4465,4490,1606,0.1
90,20191218,4490,4520,4445,4485,5649,0.1
91,20191219,4505,4505,4455,4465,2099,0.1
92,20191220,4495,4500,4470,4470,1965,0.1
93,20191223,4485,4485,4425,4430,2552,0.1
94,20191224,4500,4500,4425,4475,178,0.1
95,20191226,4475,4615,4475,4550,5123,0.1
96,20191227,4540,4615,4500,4585,2192,0.1
97,20191230,4600,4825,4600,4815,10151,0.1
98,20200102,4810,5000,4790,4815,3944,0.1
99,20200103,4805,4965,4785,4820,5738,0.1
100,20200106,4735,4800,4625,4715,11529,0.1
101,20200107,4820,4820,4665,4790,3876,0.1
102,20200108,4840,4840,4630,4650,4462,0.1
103,20200109,4750,4965,4750,4780,10967,0.1
104,20200110,4850,4850,4715,4725,2655,0.1
105,20200113,4780,4780,4665,4730,6892,0.1
106,20200114,4850,4930,4750,4855,1867,0.1
107,20200115,4940,4940,4745,4790,1323,0.1
108,20200116,4790,4980,4755,4980,2740,0.1
109,20200117,4970,5030,4850,4860,15631,0.1
110,20200120,4860,4860,4780,4840,6499,0.1
111,20200121,4900,4900,4730,4730,2581,0.1
112,20200122,4880,4950,4830,4950,2557,0.1
113,20200123,4990,4990,4855,4970,268,0.1
114,20200128,4735,4930,4735,4930,416,0.1
115,20200129,4955,4955,4790,4940,1279,0.1
116,20200130,4940,4940,4750,4870,2175,0.1
117,20200131,4965,4965,4800,4925,336,0.1
118,20200203,4750,4840,4710,4840,1284,0.1
119,20200204,4755,4840,4755,4825,3795,0.09
120,20200205,4830,4900,4775,4865,4351,0.09
121,20200206,4815,5220,4815,5220,8304,0.09
122,20200207,5090,5700,5020,5500,10874,0.07
123,20200210,5570,6000,5570,5660,11146,0.07
124,20200211,5890,5950,5630,5780,7908,0.07
125,20200212,5770,5870,5620,5730,3491,0.07
126,20200213,5850,5900,5620,5710,2291,0.07
127,20200214,5640,5780,5640,5670,926,0.07
128,20200217,5710,5710,5580,5670,1165,0.07
129,20200218,5680,5680,5580,5580,758,0.07
130,20200219,5780,5780,5520,5710,349,0.07
131,20200220,5900,6080,5680,6080,3723,0.07
132,20200221,6070,6070,5760,5830,3263,0.07
133,20200224,5540,5690,5510,5690,2020,0.07
134,20200225,6000,6000,5490,5680,4370,0.07
135,20200226,5670,5900,5620,5690,2380,0.07
136,20200227,5750,5800,5600,5600,919,0.07
137,20200228,5520,5520,5190,5420,2038,0.07
138,20200302,5420,5420,5200,5350,1639,0.07
139,20200303,5600,5600,5260,5540,154,0.07
140,20200304,5440,5440,5320,5340,1617,0.06
141,20200305,5380,5420,5300,5350,235,0.06
142,20200306,5340,5340,5310,5340,27,0.05
143,20200309,5340,5340,5120,5120,476,0.05
144,20200310,5090,5480,4935,5480,836,0.05
145,20200311,5480,5480,5050,5200,1006,0.05
146,20200312,5020,5020,4710,4805,1615,0.05
147,20200313,4310,4770,4180,4770,2814,0.05
148,20200316,4675,4675,4355,4535,1543,0.05
149,20200317,4390,4390,4175,4340,881,0.05
150,20200318,4340,4500,3900,3900,2823,0.05
151,20200319,3765,4200,3515,3740,2407,0.05
152,20200320,4000,4000,3720,3875,1751,0.05
153,20200323,3740,3740,3510,3580,1052,0.04
154,20200324,3600,3940,3600,3825,2153,0.04
155,20200325,3850,3990,3810,3920,4804,0.04
156,20200326,3865,4030,3835,3930,1985,0.04
157,20200327,4100,4100,3930,4085,3190,0.04
158,20200330,4580,4580,4210,4210,755,0.04
159,20200331,4200,4200,4125,4150,2771,0.04
160,20200401,4150,4245,4130,4145,3507,0.04
161,20200402,4020,4250,4020,4180,696,0.04
162,20200403,4250,4250,4170,4170,8,0.04
163,20200406,4200,4300,4145,4275,1469,0.04
164,20200407,4600,4600,4280,4380,572,0.04
165,20200408,4580,4580,4545,4560,451,0.04
166,20200409,4940,4940,4410,4410,3945,0.04
167,20200410,4500,4545,4410,4495,124,0.04
168,20200413,4550,4600,4320,4320,316,0.04
169,20200414,4490,4490,4345,4440,540,0.04
170,20200416,4440,4760,4440,4500,56,0.04
171,20200417,4510,4660,4420,4510,1331,0.04
172,20200420,4500,4500,4425,4445,747,0.04
173,20200421,4445,4530,4400,4425,94,0.04
174,20200422,4425,4495,4425,4430,31,0.04
175,20200423,4430,4440,4400,4425,407,0.04
176,20200424,4425,4515,4425,4450,66,0.04
177,20200427,4440,4445,4400,4400,176,0.04
178,20200428,4400,4400,4375,4395,525,0.04
179,20200429,4395,4420,4395,4415,46,0.04
180,20200504,4535,4535,4400,4440,1214,0.04
181,20200506,4440,4460,4430,4440,50,0.04
182,20200507,4425,4590,4425,4555,2227,0.04
183,20200508,4700,4890,4555,4665,637,0.04
184,20200511,4795,4795,4570,4680,170,0.04
185,20200512,4945,4945,4590,4600,164,0.03
186,20200513,4635,4635,4460,4575,211,0.03
187,20200514,4530,4605,4505,4605,112,0.03
188,20200515,4610,4610,4505,4505,146,0.03
189,20200518,4530,4595,4500,4520,1251,0.03
190,20200519,4700,4700,4525,4645,445,0.03
191,20200520,4925,4925,4735,4735,54,0.03
192,20200521,4785,4785,4680,4720,1973,0.03
193,20200522,4815,4840,4645,4715,233,0.03
194,20200525,4820,4820,4600,4605,693,0.03
195,20200526,4625,4650,4625,4645,953,0.03
196,20200527,4720,4720,4600,4670,1227,0.03
197,20200528,4840,4840,4605,4640,1089,0.03
198,20200529,4640,4690,4590,4680,64,0.03
199,20200601,4675,4680,4605,4635,857,0.03
200,20200602,4660,4780,4655,4780,574,0.03
201,20200603,4775,4875,4745,4775,2089,0.03
202,20200604,4850,4885,4610,4720,14054,0.03
203,20200605,4750,4750,4700,4750,81,0.03
204,20200608,4750,4855,4750,4845,1904,0.03
205,20200609,4855,5090,4855,5020,6409,0.03
206,20200610,5340,5340,5170,5210,5182,0.03
207,20200611,5370,5370,5100,5180,4375,0.03
208,20200612,4815,5000,4815,4970,2246,0.03
209,20200615,5090,5090,4795,4795,3826,0.03
210,20200616,4995,5170,4845,5150,5789,0.03
211,20200617,5150,6020,5140,5880,23784,0.03
212,20200618,6200,7250,6030,6380,43360,0.03
213,20200619,6800,6800,5370,5620,15865,0.03
214,20200622,5700,5700,5410,5430,3517,0.03
215,20200623,5430,5510,5270,5430,3139,0.03
216,20200624,5580,7050,5380,7050,59514,0.03
217,20200625,7160,7950,6300,6710,77493,0.03
218,20200626,6930,6930,6250,6510,16164,0.03
219,20200629,6270,6270,6020,6020,9245,0.03
220,20200630,6020,6090,5730,5780,7509,0.03
221,20200701,5790,6050,5790,6040,3188,0.03
222,20200702,6270,6310,5960,6120,1268,0.03
223,20200703,6290,6290,5920,6080,1109,0.03
224,20200706,6080,6320,5900,6140,2188,0.03
225,20200707,6220,6220,5930,6110,586,0.03
226,20200708,6120,6310,6020,6200,6116,0.03
227,20200709,6320,6460,6180,6450,9979,0.03
228,20200710,6320,6450,6140,6280,3407,0.03
229,20200713,6540,6540,6210,6310,2048,0.03
230,20200714,6160,6350,5900,6010,5614,0.03
231,20200715,6100,6500,6100,6340,8582,0.03
232,20200716,6480,6480,6200,6280,590,0.03
233,20200717,6280,6700,6280,6460,6700,0.03
234,20200720,6640,6640,6300,6430,2602,0.03
235,20200721,6570,6950,6360,6460,12003,0.03
236,20200722,6330,6430,6270,6430,14108,0.03
237,20200723,6400,6700,6400,6650,6402,0.03
238,20200724,6650,7320,6650,6820,24371,0.03
239,20200727,6840,8860,6780,6780,107997,0.03
240,20200728,6750,6750,6430,6610,24798,0.03
241,20200729,6600,6600,6480,6570,13760,0.03
242,20200730,6840,8540,6780,8540,114226,0.03
243,20200731,8960,9230,7510,7540,157982,0.03
244,20200803,7620,7910,7330,7800,29317,0.03
245,20200804,7850,7850,7560,7660,16782,0.03
246,20200805,7560,7560,7190,7300,19900,0.03
247,20200806,7380,7430,7170,7410,9550,0.03
248,20200807,7380,7380,7000,7000,22052,0.03
249,20200810,7090,7090,6890,7030,6422,0.03
250,20200811,7060,7090,6950,6970,8105,0.03
251,20200812,6980,6990,6850,6970,5995,0.03
252,20200813,6970,6990,6800,6840,7425,0.03
253,20200814,6850,6900,6420,6900,8824,0.03
254,20200818,6700,6700,6390,6390,8643,0.03
255,20200819,6600,6600,6260,6390,6755,0.03
256,20200820,6390,6490,5800,5860,8053,0.03
257,20200821,5750,6250,5730,5980,8204,0.03
258,20200824,6390,6390,5750,6130,2189,0.03
259,20200825,6120,6460,6120,6320,7325,0.03
260,20200826,6320,6320,6070,6120,2146,0.03
261,20200827,6120,6180,5820,5990,3831,0.03
262,20200828,5970,6090,5900,5990,5506,0.03
263,20200831,6010,6090,5860,5950,2026,0.03
264,20200901,5990,6080,5920,5980,1286,0.03
265,20200902,6080,6150,6000,6000,5474,0.03
266,20200903,6090,6340,6010,6290,7818,0.03
267,20200904,6000,6220,5970,6140,4180,0.03
268,20200907,6140,6320,6070,6160,3679,0.03
269,20200908,6170,6570,6170,6320,7185,0.03
270,20200909,6370,6370,6020,6220,2530,0.03
271,20200910,6380,6580,6290,6420,6764,0.03
272,20200911,6600,6600,6320,6600,8366,0.03
273,20200914,6600,7940,6600,7100,63449,0.03
