,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,2970,3235,2970,3090,1198,0.04
1,20190808,3090,3220,3070,3160,4120,0.04
2,20190809,3160,3260,3050,3140,3731,0.04
3,20190812,3140,3300,3050,3195,1256,0.04
4,20190813,3145,3300,3085,3225,2286,0.04
5,20190814,3225,3350,3105,3300,3934,0.04
6,20190816,3295,3425,3160,3160,10143,0.04
7,20190819,3175,3390,3175,3220,11706,0.04
8,20190820,3220,3350,3155,3230,6310,0.04
9,20190821,3230,3280,3155,3260,6079,0.04
10,20190822,3260,3380,3225,3260,3429,0.04
11,20190823,3260,3525,3260,3300,22238,0.04
12,20190826,3300,3515,3260,3310,9444,0.04
13,20190827,3265,3465,3180,3245,6963,0.04
14,20190828,3230,3230,3005,3110,14706,0.04
15,20190829,3110,3140,3080,3115,6410,0.04
16,20190830,3115,3200,3095,3120,3747,0.04
17,20190902,3125,3240,3080,3095,3691,0.04
18,20190903,3090,3195,3075,3080,2597,0.04
19,20190904,3170,3170,3080,3150,10606,0.04
20,20190905,3140,3200,3100,3185,5013,0.04
21,20190906,3185,3260,3150,3165,6140,0.04
22,20190909,3150,3215,3045,3045,5033,0.04
23,20190910,3045,3150,3045,3090,3671,0.04
24,20190911,3090,3125,3070,3090,9142,0.04
25,20190916,3090,3195,3085,3155,2737,0.04
26,20190917,3160,3190,3100,3160,4570,0.04
27,20190918,3160,3295,3050,3055,18129,0.04
28,20190919,3055,3075,3050,3055,3883,0.04
29,20190920,3055,3080,3025,3045,10518,0.04
30,20190923,3135,3135,3010,3085,12372,0.04
31,20190924,3030,3150,3030,3140,2683,0.04
32,20190925,3140,3245,3055,3055,5136,0.04
33,20190926,3055,3075,3000,3005,7114,0.04
34,20190927,3005,3050,2910,2940,3165,0.04
35,20190930,2940,2995,2930,2965,5031,0.04
36,20191001,3085,3085,2920,2920,8959,0.04
37,20191002,2920,3050,2920,3010,6678,0.04
38,20191004,2955,3000,2800,2870,22707,0.04
39,20191007,2870,2945,2870,2890,11098,0.04
40,20191008,2935,2950,2820,2850,9074,0.04
41,20191010,2850,2880,2835,2875,3399,0.04
42,20191011,2875,3005,2875,3000,2290,0.04
