,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,72000,74300,72000,73300,2692841,51.5
1,20190808,73600,74500,72000,72300,2943206,51.51
2,20190809,73200,74100,72300,73300,2100380,51.54
3,20190812,73700,75000,73500,74500,1254926,51.58
4,20190813,74000,75100,73700,74500,1304708,51.63
5,20190814,77200,77900,76200,76900,2561643,51.65
6,20190816,75800,76400,75100,76400,2015785,51.63
7,20190819,77300,77500,74800,75100,1591728,51.6
8,20190820,75500,76600,75100,76400,1694275,51.59
9,20190821,75900,76900,75500,75800,1898789,51.57
10,20190822,75300,76000,73800,73800,2309550,51.56
11,20190823,73500,75200,73400,74400,1695532,51.56
12,20190826,72600,73000,71500,71800,2645491,51.54
13,20190827,72500,73700,72500,73000,2512610,51.57
14,20190828,73500,73700,72500,73300,1380522,51.58
15,20190829,73500,74100,72000,73300,2050860,51.6
16,20190830,74600,78000,74600,77400,3839246,51.74
17,20190902,77000,78200,76500,77600,1431352,51.75
18,20190903,77200,77600,76300,77000,1611563,51.74
19,20190904,77400,80000,77300,80000,2723541,51.8
20,20190905,81400,83000,81200,83000,4068631,51.93
21,20190906,84000,84000,81500,81900,2418057,51.93
22,20190909,83100,84600,82500,84300,2642174,52.07
23,20190910,84200,84200,82700,83100,1761883,52.04
24,20190911,83400,84300,81300,82600,3650902,51.94
25,20190916,81000,81000,79000,79500,5174391,51.63
26,20190917,80000,80400,79100,79400,2538780,51.59
27,20190918,80100,80600,79500,80200,2706678,51.55
28,20190919,80600,82700,80300,82700,3612220,51.56
29,20190920,82800,83400,82100,82200,2447172,51.56
30,20190923,81900,83300,81900,82800,1413663,51.59
31,20190924,82500,83500,81400,83400,1662830,51.56
32,20190925,82200,82800,81500,81900,1644881,51.54
33,20190926,83000,83500,82500,83300,1734941,51.57
34,20190927,80200,81500,80100,81400,2625620,51.54
35,20190930,80600,82900,80400,82200,2442478,51.63
36,20191001,81800,82500,81700,82000,2370210,51.6
37,20191002,81600,81600,79500,79500,2188097,51.54
38,20191004,78900,81300,78900,80300,2430603,51.56
39,20191007,80700,81700,79800,80300,1229105,51.52
40,20191008,80400,81100,79400,80900,1816880,51.45
41,20191010,78900,79600,78100,79000,4389324,51.27
42,20191011,79800,80500,79400,80000,2186536,51.24
43,20191014,82000,82300,80400,80500,1972409,51.19
44,20191015,80700,81700,80500,81200,1518810,51.22
45,20191016,82400,82700,81900,82400,2436269,51.26
46,20191017,82000,82200,80600,81000,1713942,51.17
47,20191018,81500,81700,77300,77400,13625664,50.81
48,20191021,77800,78400,77100,77500,2096581,50.85
49,20191022,78900,79300,78200,79100,3453958,50.78
50,20191023,78500,78600,77700,77700,5373911,50.74
51,20191024,79900,80100,78700,80000,3076100,50.85
52,20191025,82400,82900,81500,82900,4229200,51.13
53,20191028,83400,84000,82600,82900,1977758,51.12
54,20191029,84000,84000,82900,83000,1645070,51.15
55,20191030,83400,83400,81000,81500,1927042,51.09
56,20191031,81900,83400,81600,82000,1978755,51.15
57,20191101,82300,83200,81600,83100,1848046,51.18
58,20191104,84000,84900,83800,84700,2182879,51.23
59,20191105,85100,85400,84600,85100,1953720,51.27
60,20191106,84800,85200,83500,83500,2127745,51.22
61,20191107,83700,84300,82800,83600,1594558,51.22
62,20191108,84600,84600,82000,82300,2074339,51.14
63,20191111,82500,82500,80700,81300,2174477,51.08
64,20191112,81900,83200,81300,83200,1555211,51.09
65,20191113,83300,83600,82300,83400,1370289,51.14
66,20191114,83200,83800,82900,83400,1517137,51.06
67,20191115,84200,85200,83400,85200,2394138,51.1
68,20191118,86000,86500,84700,85500,1827506,51.08
69,20191119,85400,86000,84600,85300,2260299,51.12
70,20191120,84400,85200,82600,82700,3315169,51.02
71,20191121,81700,82500,80500,80900,3346746,50.87
72,20191122,80900,82100,80700,81700,2089767,50.82
73,20191125,82300,83300,81500,81700,2602474,50.71
74,20191126,82000,84100,82000,82300,4521090,50.62
75,20191127,82400,83200,82000,82700,1326621,50.61
76,20191128,83100,83800,82500,82800,1413983,50.61
77,20191129,82500,82800,80700,80900,2139440,50.52
78,20191202,80900,81800,80500,80500,1945991,50.44
79,20191203,78100,79300,77300,78700,11657151,50.19
80,20191204,78000,78100,76800,77700,6164549,50.01
81,20191205,79800,79900,78000,78800,3667358,50.02
82,20191206,79300,80800,79100,80600,3054204,50.0
83,20191209,81300,81800,80700,80700,2290088,49.98
84,20191210,79800,80900,79400,80700,1831960,49.93
85,20191211,80700,81000,80100,80600,2009331,49.88
86,20191212,82000,83500,82000,83400,5247299,50.04
87,20191213,87200,88200,85800,87900,5831965,50.36
88,20191216,87200,89400,87000,88600,2652685,50.35
89,20191217,91000,93800,90200,92800,5070618,50.44
90,20191218,93400,94500,91800,93000,3434310,50.52
91,20191219,95400,96400,93400,93600,4938375,50.71
