,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,5570,6110,5570,6070,538322,10.67
1,20190808,6140,6800,6140,6400,360248,10.44
2,20190809,6400,6710,6330,6490,162597,10.3
3,20190812,6470,6830,6460,6690,172261,10.13
4,20190813,6650,7280,6610,6900,280411,10.07
5,20190814,6910,7120,6860,7020,98345,10.03
6,20190816,6860,7050,6790,7050,64958,10.06
7,20190819,7050,7150,6990,7010,60296,10.07
8,20190820,7010,7430,7010,7360,89627,10.1
9,20190821,7420,8250,7320,8080,631381,10.2
10,20190822,8070,8930,8040,8820,743747,10.14
11,20190823,8680,8890,8460,8530,279670,10.15
12,20190826,8260,8420,8000,8000,204183,10.2
13,20190827,8000,8360,7910,7990,154292,10.21
14,20190828,8660,8660,8000,8230,217197,10.0
15,20190829,8350,8600,8250,8470,218659,9.94
16,20190830,8550,8810,8330,8660,236791,9.86
17,20190902,8560,8650,8390,8500,124476,9.81
18,20190903,8520,8650,8370,8540,95922,9.83
19,20190904,8460,8630,8410,8550,81904,9.85
20,20190905,8650,9180,8600,9160,343893,10.06
21,20190906,9200,9260,8910,9110,107396,9.99
22,20190909,9080,9170,8860,8860,116179,9.99
23,20190910,9180,9220,8660,8750,152582,9.92
24,20190911,8740,8780,8480,8550,162140,9.98
25,20190916,8660,8840,8500,8790,86543,9.94
26,20190917,8800,9120,8740,8950,84863,9.97
27,20190918,8960,9090,8770,8900,47629,9.93
28,20190919,8950,9100,8830,8960,68727,9.92
29,20190920,9050,9050,8730,8830,66124,9.9
30,20190923,8850,8910,8640,8890,66003,9.9
31,20190924,8790,8940,8680,8770,47514,9.89
32,20190925,8800,8810,8450,8520,76398,9.87
33,20190926,8560,8650,8330,8460,84850,9.9
34,20190927,8450,8450,8130,8180,69343,9.94
35,20190930,8160,8260,7950,7990,90125,9.97
36,20191001,8000,8400,8000,8350,77742,10.05
37,20191002,8350,8350,8150,8280,25600,10.05
38,20191004,8330,8400,8050,8250,77339,9.99
39,20191007,8200,8460,8200,8400,60033,10.05
40,20191008,8300,8490,8240,8400,87934,10.13
41,20191010,8390,8490,8160,8370,63764,10.14
42,20191011,8440,8440,8250,8340,34250,10.13
43,20191014,8400,8450,8300,8400,31059,10.15
44,20191015,8400,8640,8360,8590,65370,10.15
45,20191016,8630,8730,8520,8670,66382,10.18
46,20191017,8650,8670,8460,8520,60275,10.14
47,20191018,8500,8590,8230,8250,76017,10.11
48,20191021,8250,8330,8050,8140,49328,10.15
49,20191022,8140,8210,8030,8150,87475,10.18
50,20191023,8240,8420,8180,8390,51248,10.21
51,20191024,8310,8480,8250,8440,65090,10.15
52,20191025,8440,8440,8220,8290,50390,10.16
53,20191028,8300,8410,8210,8350,35589,10.18
54,20191029,8390,8420,8280,8300,36067,10.16
55,20191030,8300,8300,8100,8170,56517,10.17
56,20191031,8200,8250,8140,8180,34673,10.2
57,20191101,8290,9090,8260,9040,694460,10.37
58,20191104,8990,9170,8880,9080,244892,10.39
59,20191105,9100,9530,9000,9350,305368,10.46
60,20191106,9360,9580,9210,9490,170790,10.41
61,20191107,9500,9550,9150,9250,135419,10.39
62,20191108,9320,9330,8980,9020,126380,10.45
63,20191111,9040,9080,8850,8910,68528,10.46
64,20191112,8890,8900,8670,8700,111647,10.46
65,20191113,8600,8710,8280,8330,283843,10.3
66,20191114,8410,8570,8150,8210,146449,10.32
67,20191115,8210,8270,7870,8050,244518,10.36
68,20191118,8100,8250,7880,7910,232324,10.45
69,20191119,7960,8110,7740,8010,161789,10.39
70,20191120,7930,8040,7680,7750,240327,10.11
71,20191121,7690,7840,7530,7640,119374,10.07
72,20191122,7640,7770,7530,7560,91784,10.02
73,20191125,7650,7860,7580,7800,85957,9.95
74,20191126,7900,8560,7860,8500,330200,10.09
75,20191127,8520,10200,8520,9770,4349562,9.58
76,20191128,9860,10750,9600,10000,2840771,9.98
77,20191129,9970,10400,9850,10250,813201,10.25
78,20191202,10300,10350,9800,9970,557412,10.27
79,20191203,9920,11500,9890,10850,2127556,9.97
80,20191204,10750,11700,9560,9700,1619048,9.28
81,20191205,9700,9720,8870,9000,799384,9.64
82,20191206,9010,9220,8950,9090,280024,9.54
83,20191209,9000,9180,8990,9070,172359,9.64
84,20191210,9090,9200,8750,8800,226926,9.69
85,20191211,8800,8960,8760,8870,121825,9.77
86,20191212,8900,9200,8850,9160,216953,9.74
87,20191213,9150,9330,9060,9100,169638,9.67
88,20191216,9150,9200,9040,9140,93414,9.74
89,20191217,9220,10050,9170,9780,1226644,9.3
90,20191218,9780,9920,9520,9750,314328,9.2
91,20191219,9840,9950,9350,9350,323890,8.98
92,20191220,9350,9520,8970,9040,276769,9.03
93,20191223,9130,9300,8980,9080,194564,8.88
94,20191224,9090,9160,8750,8850,205094,8.86
95,20191226,8850,9100,8850,8970,160010,9.02
96,20191227,9050,9210,8950,9200,134077,9.1
97,20191230,9280,9280,8960,9130,161470,9.18
98,20200102,9100,9310,9020,9310,131023,9.37
99,20200103,9320,9360,9070,9230,130578,9.37
100,20200106,8410,9000,8270,8320,638739,9.08
101,20200107,8310,8440,7910,7960,777239,9.06
