,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20210527,39800,39800,27900,27900,1459435,34.89
1,20210528,26600,28500,25500,25850,491112,33.82
2,20210531,25800,25850,23050,23150,352366,30.57
3,20210601,23050,23350,21700,22250,337189,21.84
4,20210602,21900,22200,21500,21750,96806,21.77
5,20210603,21850,22450,21550,21800,84910,20.61
6,20210604,21700,22000,21450,21700,70349,20.11
7,20210607,21900,22300,21650,21700,115949,18.86
8,20210608,21750,21750,21400,21550,59993,18.67
9,20210609,21450,21650,21100,21100,98936,17.03
10,20210610,21100,21200,20650,20650,74346,16.98
11,20210611,20650,20900,20450,20750,41137,17.08
12,20210614,20900,21250,20750,20950,47996,16.26
13,20210615,21050,21600,20900,21400,75987,14.8
14,20210616,21350,21500,21150,21300,64338,14.37
15,20210617,21200,21250,20900,21000,36933,14.09
16,20210618,21150,21200,20950,21200,30774,13.86
17,20210621,21150,21200,20900,21000,28439,13.72
18,20210622,21000,21050,20900,21000,21487,13.39
19,20210623,21000,21250,20850,20950,42285,12.67
20,20210624,21050,21050,20350,20400,79748,10.56
21,20210625,20350,20600,20300,20450,26102,10.45
22,20210628,20450,20600,20300,20400,26413,9.95
23,20210629,20500,20500,20150,20150,36923,9.47
24,20210630,20200,20200,19200,19450,54352,9.47
25,20210701,19500,19500,19000,19200,24025,9.47
26,20210702,19200,19200,19050,19050,14232,9.47
27,20210705,18950,18950,18500,18550,35590,9.47
28,20210706,18450,18450,18150,18400,29699,9.37
29,20210707,18400,18400,17850,17850,45508,8.85
30,20210708,17800,17800,17200,17300,28755,8.77
31,20210709,17000,17150,16950,17150,28997,8.67
32,20210712,17200,17450,17200,17350,22732,8.36
33,20210713,17350,17350,17100,17100,26749,8.04
34,20210714,17100,17450,17100,17450,12251,7.92
35,20210715,17350,18100,17350,18050,17218,7.78
36,20210716,17950,18100,17950,18100,11323,7.74
37,20210719,18050,18150,17950,18000,9199,7.74
38,20210720,17800,18100,17750,18000,10113,7.71
39,20210721,18000,18050,17950,18000,13881,7.66
40,20210722,18000,18000,17900,17950,8567,7.64
41,20210723,18050,18050,17900,18000,7913,7.61
42,20210726,18000,18000,17700,17700,12557,7.57
43,20210727,17650,17700,17550,17650,7682,7.57
44,20210728,17650,17650,17500,17500,6182,7.56
45,20210729,17450,17600,17450,17600,3310,7.56
46,20210730,17600,17600,17350,17400,8784,7.47
47,20210802,17850,17850,17550,17600,8596,7.4
48,20210803,17550,17550,17400,17400,5871,7.34
49,20210804,17400,17450,17350,17400,6021,7.28
50,20210805,17350,17750,17350,17600,6121,7.24
51,20210806,17600,17650,17500,17550,6812,7.18
52,20210809,17550,17550,17400,17450,7067,7.12
53,20210810,17450,17450,17250,17400,4580,7.07
54,20210811,17000,17350,17000,17200,5548,7.03
55,20210812,17050,17100,17050,17050,7956,6.99
56,20210813,17000,17000,16850,16850,14990,6.99
57,20210817,16800,16850,16650,16650,12392,6.99
58,20210818,16400,16450,16400,16400,13529,6.99
59,20210819,16350,16350,15550,15550,17961,6.99
60,20210820,15600,15600,14900,14900,12039,6.99
61,20210823,15150,15150,14850,14850,11627,6.99
62,20210824,14900,15250,14900,15250,8726,6.96
63,20210825,15250,15250,15050,15050,8764,6.85
64,20210826,15050,15050,14950,15000,5972,6.79
65,20210827,14950,15050,14950,15050,6267,6.67
66,20210830,15100,15400,15100,15400,4428,6.67
67,20210831,15300,15450,15200,15250,6955,6.58
68,20210901,15250,15250,15000,15250,7253,6.43
69,20210902,15250,15250,15200,15200,4244,6.28
70,20210903,15250,15300,15200,15300,5224,6.21
71,20210906,15350,15350,15200,15350,7854,6.07
72,20210907,15800,16000,15800,15950,12952,5.97
73,20210908,15900,15900,15750,15900,2868,5.97
74,20210909,15900,16350,15850,16200,5535,5.97
75,20210910,16200,16200,15850,16100,5293,5.97
76,20210913,16100,16100,15900,16000,1960,5.97
77,20210914,16000,16000,15850,16000,2515,5.97
78,20210915,16250,16250,15950,15950,3317,5.97
79,20210916,16000,16000,15800,15800,4609,5.97
80,20210917,15800,15800,15550,15650,4279,5.97
81,20210923,15650,15650,15500,15500,3070,5.97
82,20210924,15450,15600,15400,15550,3436,5.97
83,20210927,15250,15550,15250,15450,5238,5.97
84,20210928,15300,15350,15250,15300,4646,5.97
85,20210929,14900,15000,14850,14900,13332,5.97
86,20210930,14900,15100,14900,15000,3203,5.97
87,20211001,14900,14900,14350,14350,13286,5.97
88,20211005,14200,14200,13700,13700,17908,5.73
89,20211006,13750,13750,13300,13300,11289,5.45
90,20211007,13300,13600,13250,13500,10402,5.35
91,20211008,13550,13800,13500,13800,3095,5.32
92,20211012,13600,13800,13600,13650,3756,5.29
93,20211013,13800,13800,13600,13700,2493,5.25
94,20211014,13700,13850,13650,13850,3155,5.13
95,20211015,14100,14200,14000,14000,2654,5.13
96,20211018,14200,14200,14000,14000,3600,5.13
97,20211019,13950,14050,13950,14050,3175,5.11
98,20211020,14150,14150,13950,13950,2899,5.11
99,20211021,13850,13850,13550,13600,12022,5.08
100,20211022,13650,13700,13550,13650,4382,5.08
101,20211025,13600,13950,13600,13850,2377,5.08
102,20211026,13850,14100,13850,14100,4593,5.08
103,20211027,14100,14100,13950,14000,4736,5.08
104,20211028,14000,14000,13900,13900,3185,5.08
105,20211029,14000,14000,13750,13800,2991,5.08
106,20211101,13950,13950,13600,13650,4092,5.08
107,20211102,13600,13800,13600,13800,2178,5.04
108,20211103,13900,13900,13700,13850,1927,5.0
109,20211104,13900,13900,13600,13600,3280,4.96
110,20211105,13650,13650,13500,13500,7087,4.84
111,20211108,13650,13650,13350,13500,4440,4.75
112,20211109,13600,13600,13400,13550,3666,4.68
113,20211110,13550,13550,13250,13300,7760,4.56
114,20211111,13400,13400,13150,13150,4384,4.5
115,20211112,13200,13200,13100,13100,4651,4.42
116,20211115,13350,13350,13100,13200,6726,4.21
117,20211116,13200,16750,13200,14450,169013,4.22
