,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,16800,17250,16600,17050,188738,16.95
1,20190808,17250,17850,17050,17650,230474,17.11
2,20190809,17750,17850,17250,17500,175858,17.02
3,20190812,17500,18250,17300,17900,134637,16.99
4,20190813,17750,18400,17550,18100,155627,17.06
5,20190814,18400,18500,17850,18050,147377,16.97
6,20190816,17800,18000,17600,17900,114268,17.02
7,20190819,17950,18150,17950,18050,66981,17.03
8,20190820,18150,18550,18000,18500,118733,17.03
9,20190821,18450,18950,18350,18800,107349,17.02
10,20190822,18900,18900,18400,18500,92267,17.03
11,20190823,18250,18450,18150,18300,97295,17.16
12,20190826,17750,18100,17450,17550,157103,17.31
13,20190827,17850,18050,17600,17600,85944,17.37
14,20190828,17600,18200,17600,18050,68283,17.37
15,20190829,18200,18200,17850,17850,72062,17.38
16,20190830,18100,18600,18100,18400,113439,17.54
17,20190902,18500,18900,18100,18700,103980,17.55
18,20190903,18800,19000,18450,18750,94643,17.56
19,20190904,18600,18800,18500,18650,80013,17.59
20,20190905,18800,19250,18650,18950,136752,17.68
21,20190906,19150,19250,18700,18800,65227,17.65
22,20190909,18800,19400,18200,18450,165028,17.62
23,20190910,18550,19250,18450,19050,126989,17.86
24,20190911,19050,19300,18900,19050,68767,17.86
25,20190916,19300,19300,18850,19050,87779,17.91
26,20190917,18950,19100,18800,19000,92142,17.96
27,20190918,19050,19100,18800,18900,104399,18.03
28,20190919,19050,19350,19000,19150,95468,18.14
29,20190920,19200,19350,19050,19250,72988,18.33
30,20190923,19150,19350,18850,18950,120632,18.33
31,20190924,18950,19050,18650,18900,126577,18.46
32,20190925,18800,18900,18500,18500,136855,18.55
33,20190926,18650,18850,18550,18650,66911,18.51
34,20190927,18600,18700,18350,18550,78852,18.57
35,20190930,18400,18550,18200,18550,63661,18.62
36,20191001,18600,19350,18600,18950,264274,18.96
37,20191002,18800,18950,18500,18650,102733,18.97
38,20191004,18550,18650,18150,18300,133480,18.96
39,20191007,18500,18600,18100,18100,48129,18.93
40,20191008,18000,18400,17950,18200,80097,19.01
41,20191010,18150,18300,17900,18000,84265,19.02
