,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20230331,7610,9890,7610,9890,578594,5.92
1,20230403,12560,12850,11500,12850,1354663,6.08
2,20230404,14290,16700,14000,16700,1260517,5.83
3,20230405,19990,21500,16000,17070,5609705,5.77
4,20230406,16780,21250,16100,17300,4522586,5.83
5,20230407,17300,18680,15560,15560,946520,5.57
6,20230410,15980,16370,13700,13850,702664,5.54
7,20230411,13550,17400,13060,15030,3794415,5.01
8,20230412,14800,17960,13750,15360,4174096,3.83
9,20230413,14920,17190,14710,15270,1510016,3.83
10,20230414,16000,16300,14820,14820,874144,3.29
11,20230417,14990,15270,14450,14450,299529,3.25
12,20230418,14290,14430,13440,13590,341718,2.57
13,20230419,13290,13560,12600,12600,267674,2.67
14,20230420,13270,13450,12350,12350,213078,2.62
15,20230421,12100,12250,11060,11060,216018,2.72
16,20230424,11140,14370,11110,14370,913805,2.56
17,20230425,16500,17350,13230,13280,4252893,2.52
18,20230426,12850,14430,11800,11920,961121,2.47
19,20230427,11840,13020,11650,11650,570957,2.42
20,20230428,11650,12380,11550,11680,270547,2.42
21,20230502,12040,12660,11830,11900,427506,2.91
22,20230503,11860,12040,11540,11710,125708,2.49
23,20230504,11400,11530,10770,10930,180993,2.31
24,20230508,10550,10550,9630,9630,103149,2.31
25,20230509,9200,9200,8590,8590,109498,2.31
26,20230510,8620,11090,8620,9700,233476,2.31
27,20230511,9250,9820,9170,9170,97723,2.31
28,20230512,9800,9800,9060,9090,49639,2.3
29,20230515,9000,9000,8700,8780,60546,2.3
30,20230516,8830,8830,8520,8590,35512,2.3
31,20230517,8460,8990,8460,8700,26895,2.3
32,20230518,8720,8720,8550,8560,22426,2.3
33,20230519,8560,8590,8450,8550,31415,2.3
34,20230522,8800,9270,8780,8950,49592,2.3
35,20230523,8780,8780,8620,8640,33228,2.3
36,20230524,8700,8900,8620,8640,20417,2.3
37,20230525,8740,8740,8530,8550,15257,2.3
38,20230526,8600,8600,8410,8410,13622,2.3
39,20230530,8430,8430,8200,8210,17748,2.3
40,20230531,8360,8360,8170,8190,21065,2.3
41,20230601,8190,8190,8120,8120,17656,2.3
42,20230602,8050,8050,7900,7950,33167,2.29
43,20230605,8000,8000,7960,7990,12283,2.29
44,20230607,7980,7980,7760,7800,26906,2.29
45,20230608,7800,7800,7400,7400,40148,2.29
46,20230609,7330,7330,7100,7110,49973,2.29
47,20230612,7340,7340,7220,7260,20513,2.29
48,20230613,7110,7300,7110,7210,17305,2.29
49,20230614,7290,7340,7150,7200,16713,2.29
50,20230615,7200,7200,7050,7110,16254,2.29
51,20230616,7160,7300,7030,7180,14101,2.29
52,20230619,7110,7110,6990,6990,14884,2.29
53,20230620,6950,6950,6700,6700,23405,2.29
54,20230621,6740,6740,6500,6650,23692,2.29
55,20230622,6520,6520,6430,6430,26486,2.29
56,20230623,6830,7300,6500,6790,54946,2.29
57,20230626,7000,7000,6780,6780,27747,2.29
58,20230627,6600,6650,6550,6550,17110,2.29
59,20230628,6650,6650,6350,6380,16819,2.24
60,20230629,6400,6430,6220,6240,10414,2.24
61,20230630,6200,6200,5920,6100,23088,2.24
62,20230703,6180,6180,6030,6050,13461,2.24
63,20230704,6050,6050,5890,5900,11832,2.24
64,20230705,5900,5980,5790,5980,16991,2.24
65,20230706,6010,6250,6010,6010,16299,2.24
66,20230707,6160,6160,5900,5910,8525,2.24
67,20230710,5890,5890,5580,5690,20073,2.24
68,20230711,5690,5690,5550,5610,19947,2.22
69,20230712,5500,5600,5500,5500,30225,2.22
70,20230713,5590,5590,5500,5500,12391,2.22
71,20230714,5510,5550,5500,5500,8305,2.22
72,20230717,5510,5510,5360,5360,13821,2.22
73,20230718,5320,5320,5080,5110,18994,2.22
74,20230719,5200,5200,4995,4995,15195,2.22
75,20230720,5010,5010,4900,4900,19326,2.22
76,20230721,4795,4795,4730,4730,28572,2.22
77,20230724,4690,4690,4530,4535,22058,2.22
78,20230725,4425,4510,4385,4385,27271,2.22
79,20230726,4385,4385,3980,3985,43248,2.22
80,20230727,4000,4550,4000,4310,30819,2.22
81,20230728,4200,4200,4160,4200,15330,2.22
82,20230731,4295,4525,4295,4525,28939,2.15
83,20230801,4400,4735,4400,4615,29572,2.02
84,20230802,4595,4615,4520,4525,9983,2.02
85,20230803,4400,4400,4275,4275,26720,2.02
86,20230804,4330,4330,4310,4310,7046,2.02
87,20230807,4400,4400,4310,4330,2958,2.01
88,20230808,4305,4360,4300,4300,10141,2.01
89,20230809,4230,4355,4230,4335,5267,2.01
90,20230810,4500,4770,4500,4625,33768,1.91
91,20230811,4510,4600,4510,4540,12916,1.8
92,20230814,4700,5050,4700,4800,81536,1.8
93,20230816,4650,4775,4650,4700,10526,1.8
94,20230817,4700,4700,4560,4650,10589,1.8
95,20230818,4620,4760,4600,4650,8128,1.8
96,20230821,4750,4750,4520,4520,6703,1.8
97,20230822,4580,4580,4450,4500,6887,1.8
98,20230823,4435,4450,4425,4430,4039,1.8
