,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20191018,3083,4006,3083,4006,27177,0.0
1,20191021,5186,5205,4843,5205,3325917,0.19
2,20191022,5405,6708,4957,6090,6081163,0.0
3,20191023,6651,6880,4929,5044,3650833,0.0
4,20191024,4853,5776,4467,4834,3679399,0.0
5,20191025,4872,5233,4386,4449,1176976,0.0
6,20191028,4434,4448,3972,3978,663110,2.24
7,20191029,3963,4520,3944,3997,705090,2.24
8,20191030,4396,5195,4282,5196,3771501,2.38
9,20191031,5709,6432,5005,5519,5881188,2.35
10,20191101,6099,6271,5519,5615,2263992,2.27
11,20191104,5538,5547,5176,5205,711797,2.24
12,20191105,5024,5186,4634,4739,511348,2.24
13,20191106,4834,5310,4634,4768,800077,2.24
14,20191107,4815,4853,4572,4625,309312,2.24
15,20191108,4691,4805,4453,4468,406136,2.3
16,20191111,4501,4748,4358,4496,360545,2.26
17,20191112,4472,4524,4382,4435,209039,2.3
18,20191113,4439,4815,4434,4487,454750,2.24
19,20191114,4562,4677,4420,4420,249050,2.21
20,20191115,4529,5519,4529,4715,3184357,2.24
21,20191118,5081,5329,4777,4853,673463,2.21
22,20191119,4777,4900,4634,4758,327718,2.22
23,20191120,4872,5034,4586,4606,286186,2.07
24,20191121,4472,4610,4448,4463,101516,2.11
25,20191122,4434,4515,4239,4358,133679,2.12
26,20191125,4282,4444,4282,4358,71236,2.15
27,20191126,4363,4386,4101,4368,82527,2.2
28,20191127,4367,4396,4187,4249,87527,2.19
29,20191128,4196,4277,4110,4130,61982,2.22
30,20191129,4110,4206,4025,4025,72231,2.24
31,20191202,4082,4277,3911,4016,139880,2.2
32,20191203,4168,4986,3968,4335,3343298,1.9
33,20191204,4315,4315,4011,4049,432773,1.91
34,20191205,4025,4091,3806,3849,210171,1.84
35,20191206,3825,4639,3825,3954,1288312,1.98
36,20191209,4034,4115,3944,3968,119672,1.99
37,20191210,4034,4900,4025,4149,3221825,1.86
38,20191211,4234,4520,4091,4244,764425,1.89
39,20191212,4358,4358,4168,4173,161861,1.96
40,20191213,4272,4363,4196,4268,289527,2.0
41,20191216,4372,4900,4310,4454,2172440,2.04
42,20191217,4453,4562,4291,4311,427077,2.03
43,20191218,4382,4429,4253,4282,155884,2.03
44,20191219,4363,4367,4253,4273,120307,2.06
45,20191220,4244,4329,4163,4187,68197,2.08
46,20191223,4191,4258,3892,4082,90740,2.12
47,20191224,4082,4220,4077,4078,183414,2.13
48,20191226,4063,4139,4044,4111,68842,2.2
49,20191227,4139,4234,4091,4140,108139,2.18
50,20191230,4149,4244,4144,4163,67391,2.23
51,20200102,4172,4187,4134,4154,37103,2.25
52,20200103,4153,4187,4125,4154,60856,2.33
53,20200106,4177,4177,4077,4101,76187,2.35
54,20200107,4130,4149,4020,4021,70992,2.36
55,20200108,4025,4025,3820,3883,118635,2.35
56,20200109,3987,4025,3930,3963,51423,2.34
57,20200110,3968,4082,3958,3983,66171,2.34
58,20200113,3949,4015,3906,3954,47731,2.39
59,20200114,4234,4653,4115,4140,1468775,2.47
60,20200115,4253,4358,4158,4173,272122,2.51
61,20200116,4225,4229,4110,4154,106223,2.53
62,20200117,4120,4172,4115,4149,59245,2.55
63,20200120,4225,4225,4144,4163,108558,2.52
64,20200121,4187,4229,4101,4106,106378,2.54
65,20200122,4139,4158,4087,4106,59454,2.56
66,20200123,4091,4153,4068,4092,60622,2.57
67,20200128,3930,3987,3868,3949,107105,2.67
68,20200129,3996,4044,3906,3940,61393,2.67
69,20200130,3920,4177,3877,3911,138963,2.63
70,20200131,3930,3930,3625,3626,95406,2.64
71,20200203,3582,3730,3449,3673,62630,2.65
72,20200204,3868,3873,3777,3840,57200,2.67
73,20200205,3854,3944,3830,3864,52979,2.7
74,20200206,3854,3892,3825,3864,32770,2.71
75,20200207,3863,3892,3835,3864,34583,2.71
76,20200210,3854,3896,3806,3883,43813,2.73
77,20200211,3887,4087,3882,3940,125855,2.77
78,20200212,3920,3949,3868,3925,45898,2.75
79,20200213,3920,3944,3854,3892,35276,2.74
80,20200214,3863,3930,3820,3897,33906,2.74
81,20200217,3896,3930,3854,3902,41037,2.74
82,20200218,3882,3958,3830,3845,58918,2.74
83,20200219,3892,3892,3763,3830,45866,2.74
84,20200220,3815,4144,3763,4073,294543,2.75
85,20200221,4025,4091,3858,3902,87885,2.74
86,20200224,3682,3796,3644,3692,84333,2.74
87,20200225,3578,3777,3578,3754,36878,2.22
88,20200226,3644,3782,3644,3740,25872,2.23
89,20200227,3692,3792,3620,3626,40216,2.25
90,20200228,3568,3701,3416,3521,51247,2.25
91,20200302,3592,3616,3373,3564,34298,2.25
92,20200303,3611,3663,3544,3545,36555,2.25
93,20200304,3597,3654,3530,3654,42710,2.26
94,20200305,3711,3711,3654,3659,18048,2.28
95,20200306,3663,3701,3568,3607,28892,2.27
96,20200309,3549,3601,3435,3473,27676,2.27
97,20200310,3287,3501,3283,3407,31339,2.29
98,20200311,3520,3520,3078,3174,59383,2.42
99,20200312,3111,3111,2726,2760,130686,2.37
100,20200313,2321,2550,2188,2384,129684,2.36
101,20200316,2388,2478,2198,2198,79895,2.4
102,20200317,2150,2202,1922,2189,78213,2.37
103,20200318,2217,2226,1993,1994,84595,2.35
104,20200319,1941,1998,1532,1670,116637,2.35
