,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,30150,30350,28600,29800,211864,16.42
1,20190808,30100,31400,29900,30850,213452,16.45
2,20190809,31050,31700,30350,30650,196928,16.38
3,20190812,30500,30750,29900,30050,104187,16.38
4,20190813,29650,30400,29500,29950,119827,16.48
5,20190814,30350,30350,29550,29800,126966,16.41
6,20190816,28850,28850,27400,28250,396965,16.34
7,20190819,28350,29100,28150,28750,146876,16.51
8,20190820,28750,29100,28350,29000,139952,16.49
9,20190821,28700,30450,28700,30350,257688,16.66
10,20190822,30350,30650,29400,29800,125297,16.64
11,20190823,29000,29550,28550,29000,176244,16.68
12,20190826,28300,28700,27000,27050,286782,16.72
13,20190827,27500,28650,27450,27950,196444,17.16
14,20190828,27950,29150,27800,29100,94908,17.24
15,20190829,29100,29450,28450,29100,97560,17.17
16,20190830,29500,30150,29200,29800,153368,17.05
17,20190902,29400,30150,29100,29900,93296,17.04
18,20190903,29600,31400,29600,30300,242456,17.26
19,20190904,30150,31000,30150,30500,99155,17.15
20,20190905,30750,31100,30300,30750,113549,17.18
21,20190906,30850,30950,30350,30400,58809,17.15
22,20190909,30300,31100,30250,31050,99198,17.19
23,20190910,30950,31900,30550,31750,168011,17.15
24,20190911,31750,32750,31500,31650,292518,16.79
25,20190916,31900,32100,31300,31950,120093,16.86
26,20190917,31850,32200,31450,31700,101494,16.82
27,20190918,31850,32300,31450,32200,162815,16.9
28,20190919,32700,32950,31700,31900,196033,16.91
29,20190920,32100,33400,31700,32450,206106,17.01
30,20190923,32100,32850,32100,32800,116998,16.88
31,20190924,32900,33150,32000,32300,100586,16.89
32,20190925,32100,32450,30850,31150,202635,17.05
33,20190926,31550,33200,31500,32850,244585,17.39
34,20190927,32900,34150,32650,33450,214357,17.2
35,20190930,33250,34200,32900,33300,156819,17.06
36,20191001,34000,35250,33600,35250,368827,16.9
37,20191002,35050,35500,34600,34600,207707,16.74
38,20191004,34650,34800,33750,34150,132440,16.73
39,20191007,34500,35600,34150,35500,169689,16.65
40,20191008,35050,35350,34200,35050,181096,16.45
41,20191010,34750,35000,34250,34300,96042,16.43
42,20191011,34700,35350,34350,34450,95635,16.42
43,20191014,34500,39550,34500,37250,1434903,16.09
44,20191015,36900,39000,36700,37150,853481,15.82
45,20191016,37000,37350,35450,35650,520837,15.5
46,20191017,36150,36550,35750,36000,189903,15.43
47,20191018,36300,36450,35150,35300,160072,15.41
48,20191021,35400,35650,34750,34750,148016,15.47
49,20191022,35000,35700,34650,35650,202011,15.54
50,20191023,35650,35700,34950,35700,130633,15.53
51,20191024,35600,36000,34950,36000,225794,15.53
52,20191025,36100,36200,35050,35300,183774,15.41
53,20191028,35450,35950,35150,35400,153589,15.51
54,20191029,35600,35950,35050,35700,218014,15.46
55,20191030,36200,38350,36050,37050,825707,15.75
56,20191031,37200,37450,36400,37100,228730,15.61
57,20191101,37100,37700,36750,37400,163793,15.51
58,20191104,37900,38300,37400,37800,177159,15.52
59,20191105,38150,38550,37600,38450,171741,15.48
