,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20200521,7270,8600,6720,6770,922002,2.12
1,20200522,7000,7140,6520,6800,190014,2.17
2,20200525,6890,6890,6500,6580,95835,2.28
3,20200526,6580,6600,6380,6520,54323,2.35
4,20200527,6530,6700,6460,6620,80916,2.48
5,20200528,6620,6810,6250,6440,80830,2.48
6,20200529,6440,6450,6200,6250,38127,2.35
7,20200601,6300,6310,6170,6230,31643,2.47
8,20200602,6230,6330,6200,6320,50739,2.33
9,20200603,6390,6390,6210,6310,42833,2.41
10,20200604,6330,6340,6190,6220,80723,1.71
11,20200605,6230,6320,6170,6320,23655,1.79
12,20200608,6320,6340,6180,6260,40556,1.8
13,20200609,6300,6920,6230,6530,172742,1.7
14,20200610,6540,6560,6320,6350,60841,1.79
15,20200611,6420,8250,6410,7810,2071836,1.7
16,20200612,7210,7700,6620,7190,609713,2.41
17,20200615,7390,7480,6370,6570,268084,1.81
18,20200616,6670,6970,6610,6730,163589,2.18
19,20200617,6550,7550,6530,7090,516809,1.74
20,20200618,7010,7650,7010,7450,463286,2.02
21,20200619,7750,7750,6520,6790,283372,1.7
22,20200622,6800,6800,6370,6410,79579,1.85
23,20200623,6500,6500,6230,6300,96035,1.95
24,20200624,6390,6500,6300,6440,64640,2.01
25,20200625,6420,6420,6200,6230,69259,2.08
26,20200626,6260,6390,6230,6380,29195,2.02
27,20200629,6300,6300,6130,6160,41921,2.06
28,20200630,6190,6290,6170,6200,18275,2.03
29,20200701,6200,7160,6200,6370,714057,2.42
30,20200702,6500,6720,6360,6450,50297,2.28
31,20200703,6420,6470,6330,6370,29619,2.25
32,20200706,6370,6660,6320,6530,37292,2.3
33,20200707,6650,6890,6510,6700,101206,2.1
34,20200708,6750,6750,6550,6610,38061,1.97
35,20200709,6660,6890,6610,6760,61068,2.19
36,20200710,6760,6760,6470,6550,50030,2.03
37,20200713,6550,6550,6390,6440,27662,1.98
38,20200714,6450,6650,6260,6600,77622,1.98
39,20200715,6850,8580,6600,8280,4361962,1.74
40,20200716,7710,7960,7210,7450,999804,2.05
41,20200717,7550,7940,7390,7450,810638,1.7
42,20200720,7410,7470,7150,7340,203042,2.32
43,20200721,7340,7350,7120,7200,137061,2.25
44,20200722,7110,7720,7090,7360,467812,1.7
45,20200723,7330,7580,7200,7320,161619,1.75
46,20200724,7320,7400,7140,7180,105610,1.84
47,20200727,7250,7320,7160,7240,65342,1.96
48,20200728,7370,7810,7250,7320,447854,1.9
49,20200729,7360,7530,7230,7270,121363,1.85
50,20200730,7780,9400,7750,8170,2711416,1.88
51,20200731,8210,8650,7900,8150,415338,1.82
52,20200803,8440,8440,7900,8100,160289,1.72
53,20200804,8050,8180,7860,8120,123299,2.64
54,20200805,8150,8150,7840,7840,85651,2.48
55,20200806,7780,7990,7700,7810,79541,2.48
56,20200807,7900,7910,7640,7700,59810,2.4
57,20200810,7570,7780,7500,7660,92487,2.62
58,20200811,7710,8080,7710,7860,188310,2.38
59,20200812,7810,7890,7630,7740,46611,2.33
60,20200813,7690,7890,7690,7700,46293,2.39
61,20200814,7700,7760,7590,7590,69638,2.16
62,20200818,7520,7520,6990,7040,85775,2.16
63,20200819,7060,7240,7040,7100,22025,2.13
64,20200820,7160,7160,6550,6710,46681,2.23
65,20200821,6800,7020,6650,6950,33612,2.25
66,20200824,7000,7070,6830,7010,20130,2.28
67,20200825,7080,7220,6980,7130,28125,2.53
68,20200826,7250,7250,6970,6980,23524,2.46
69,20200827,7000,7000,6760,6820,24979,2.43
70,20200828,6820,6990,6750,6800,19923,2.44
71,20200831,6850,6890,6720,6760,16839,2.38
72,20200901,6820,6900,6790,6790,19946,2.23
73,20200902,6910,7120,6800,7010,45223,2.4
74,20200903,7080,7080,6960,6970,42255,2.46
75,20200904,6800,7050,6790,6980,14622,2.58
76,20200907,6980,7340,6980,7110,58315,2.66
77,20200908,7400,7410,7200,7250,64695,2.47
78,20200909,7150,7480,7060,7340,34138,2.56
79,20200910,7440,7480,7360,7370,39891,2.42
80,20200911,7430,7430,7280,7400,22289,2.38
81,20200914,7490,7860,7450,7740,135591,2.79
82,20200915,7840,7840,7500,7730,80210,2.71
