,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20201120,36000,40000,26900,27000,8769954,0.45
1,20201123,27050,32300,26100,29650,7214052,0.4
2,20201124,30900,32100,27250,27250,2589442,0.34
3,20201125,28350,28850,25999,27050,996888,0.28
4,20201126,26650,27150,25350,25550,667048,0.27
5,20201127,25500,26800,25350,25650,644648,0.26
6,20201130,25650,25700,24100,24225,553820,0.25
7,20201201,24250,24900,23625,23775,701870,0.25
8,20201202,23825,23850,22650,22825,543400,0.26
9,20201203,23300,23375,22250,22275,348688,0.25
10,20201204,22225,22225,20750,20875,512406,0.25
11,20201207,20675,20675,19950,19950,339168,0.29
12,20201208,20100,21975,20075,20125,652792,0.33
13,20201209,20475,20775,19900,20350,258296,0.35
14,20201210,20125,21875,19950,21550,498978,0.32
15,20201211,21700,22475,21050,21050,350900,0.26
16,20201214,21350,21350,20300,20425,176482,0.27
17,20201215,20475,22425,20425,22125,610800,0.46
18,20201216,22550,23325,21675,22100,589526,0.26
19,20201217,22125,22450,21400,22425,195532,0.34
20,20201218,22500,22550,21700,21950,170938,0.21
21,20201221,21850,21850,21175,21400,157076,0.23
22,20201222,21350,22900,21150,22375,529906,0.25
23,20201223,22900,26250,21800,22525,2120768,0.17
24,20201224,22475,23400,21925,22025,344428,0.18
25,20201228,22025,22250,21000,21025,218410,0.23
26,20201229,21075,21425,20950,21050,107102,0.22
27,20201230,21000,22175,21000,21400,184792,0.24
28,20210104,21600,21800,20300,21200,176448,0.25
29,20210105,21325,22850,21275,22775,500142,0.33
30,20210106,22975,26200,22175,23725,1875438,0.24
31,20210107,24250,26549,23725,24650,1412396,0.21
32,20210108,25300,25350,23274,23325,442586,0.22
33,20210111,23225,23225,21825,21900,299134,0.25
34,20210112,21725,22700,21600,22075,173618,0.25
35,20210113,22100,22400,21900,22075,91858,0.26
36,20210114,22425,23250,22350,22875,190700,0.2
37,20210115,22725,22825,22150,22300,107626,0.19
38,20210118,22250,22750,21825,22000,131286,0.2
39,20210119,22000,22350,21400,21725,118552,0.2
40,20210120,21775,22100,21425,21575,149216,0.19
41,20210121,21525,21775,21475,21550,105212,0.24
42,20210122,21875,21875,21475,21500,83738,0.19
43,20210125,21550,21700,21325,21375,80944,0.2
44,20210126,21500,21550,20775,20975,164510,0.25
45,20210127,21000,21300,20825,20825,77430,0.28
46,20210128,20400,20700,20125,20175,119328,0.23
47,20210129,20325,21025,20175,20575,133364,0.27
48,20210201,20125,21625,20100,21500,191374,0.22
49,20210202,21525,21650,21225,21600,122214,0.2
50,20210203,21900,21900,21400,21525,81754,0.22
51,20210204,21550,21925,21400,21825,95710,0.21
52,20210205,22000,22125,21525,21600,58758,0.17
53,20210208,21375,21750,21375,21400,68400,0.18
54,20210209,21500,21600,21150,21400,43068,0.19
55,20210210,21375,21625,21000,21300,49176,0.18
56,20210215,21375,21375,20850,21100,42170,0.21
57,20210216,21275,21275,20775,20800,53308,0.2
58,20210217,20750,20875,20525,20600,46792,0.19
59,20210218,20725,20725,20400,20450,49334,0.19
60,20210219,20350,20500,20075,20350,64106,0.18
61,20210222,20350,20350,20025,20025,75802,0.19
62,20210223,19950,20000,19425,19500,107544,0.2
63,20210224,19675,19675,18850,18850,96692,0.21
64,20210225,18950,19225,18850,18975,49560,0.25
65,20210226,18750,18750,18250,18400,58716,0.22
66,20210302,18700,19000,18375,18675,32978,0.24
67,20210303,18675,19575,18475,19275,46246,0.27
68,20210304,19250,19250,18575,18900,39734,0.25
69,20210305,18550,18900,18450,18500,32238,0.22
70,20210308,18650,19075,18650,18675,54880,0.22
71,20210309,18550,19100,18225,18950,56192,0.24
72,20210310,18875,19250,18750,18925,35552,0.24
73,20210311,18925,19350,18875,18975,48806,0.21
74,20210312,19225,19350,19075,19300,39586,0.22
75,20210315,19150,19325,19150,19300,24670,0.21
76,20210316,19400,19450,19025,19200,30224,0.21
77,20210317,19150,19675,19125,19250,33518,0.24
78,20210318,19150,19425,19150,19250,17342,0.22
79,20210319,19250,19325,18900,19300,18930,0.23
80,20210322,19300,19650,19100,19200,20990,0.23
81,20210323,19250,19375,18750,19175,39090,0.23
82,20210324,19175,20500,19175,20500,115978,0.32
83,20210325,20500,21375,19875,20800,184364,0.28
84,20210326,20800,20825,19050,20125,76632,0.27
85,20210329,19950,20750,19950,20575,80408,0.26
86,20210330,20575,21850,20425,21750,195602,0.31
87,20210331,22700,24100,22000,23600,665956,0.47
88,20210401,23549,30350,23475,28050,2519710,0.44
89,20210402,30000,30500,27800,30000,883258,0.42
90,20210405,31050,31950,29550,29650,639900,0.45
91,20210406,29900,33600,29250,32500,805194,0.44
92,20210407,32900,35000,32150,33350,604410,0.65
93,20210408,35000,35700,31950,32800,562734,0.41
94,20210409,32550,34450,32200,34000,233258,0.52
95,20210412,34000,34600,30750,31200,544344,0.36
96,20210413,31100,32150,29700,30250,443914,0.66
97,20210414,30400,32650,30000,32100,428330,0.88
98,20210415,32150,33000,31250,31750,198576,0.92
99,20210416,31750,31850,30750,30950,188652,0.9
100,20210419,30500,32150,30450,31150,202910,1.0
101,20210420,31200,31550,29950,30250,243660,0.95
102,20210421,30199,31799,29850,31500,278868,1.11
103,20210422,32350,32800,31000,31300,196114,0.89
104,20210423,31300,35000,30350,35000,687134,1.42
105,20210426,34400,35100,33600,34150,243118,1.19
106,20210427,34150,35250,33200,33300,207844,1.09
107,20210428,33100,33650,30500,31050,349462,1.17
108,20210429,31100,31450,29950,30100,209940,1.19
109,20210430,30150,31150,29699,30600,162634,1.19
110,20210503,31800,34950,31400,33500,670694,1.59
111,20210504,33000,33500,31600,32500,175534,1.67
112,20210506,32250,33250,31150,31200,139738,1.68
113,20210507,30900,32800,30650,32500,172602,1.93
114,20210510,32450,32500,31600,32050,83136,1.85
115,20210511,31750,31900,29850,30250,290412,1.49
116,20210512,30100,30250,28700,28850,187554,1.5
117,20210513,28150,29350,27000,27350,177076,1.59
118,20210514,27600,28800,27300,27700,71830,1.62
119,20210517,28150,28600,27650,27650,59152,1.48
120,20210518,27700,28200,27100,27850,63676,1.44
121,20210520,27850,29450,27250,28850,91978,1.28
122,20210521,28800,29450,28500,28950,48846,1.2
123,20210524,28700,30300,28700,29150,109314,1.02
124,20210525,29050,31500,29050,30350,268584,1.11
125,20210526,30550,31000,29450,30100,97662,0.9
126,20210527,30100,30850,29450,30450,68290,0.92
127,20210528,30450,30950,30050,30650,52460,0.97
128,20210531,31000,32600,30699,31800,259918,1.33
129,20210601,31599,31750,30400,31350,128816,0.95
130,20210602,31050,31800,30250,30750,102994,0.81
131,20210603,30500,30600,29900,30350,58944,0.77
