,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,13300,13900,13300,13500,96881,8.54
1,20190808,13800,14250,13650,14150,42254,8.52
2,20190809,14150,14500,13750,13850,52243,8.45
3,20190812,13300,13600,13050,13600,120472,8.56
4,20190813,13500,13850,13500,13650,66635,8.75
5,20190814,13950,13950,13300,13300,71818,8.76
6,20190816,13150,13250,12600,12650,112488,8.87
7,20190819,12650,13550,12650,13450,64322,8.99
8,20190820,13400,14150,13400,14150,64324,9.05
9,20190821,14100,14450,13900,14300,46789,9.03
10,20190822,14200,14500,13950,14100,25963,9.03
11,20190823,14050,14050,13750,13800,15134,9.04
12,20190826,13600,13750,13150,13450,24384,9.03
13,20190827,13500,13900,13300,13500,24237,9.03
14,20190828,13400,14050,13400,14000,31124,9.01
15,20190829,13900,14050,13750,13950,25906,8.92
16,20190830,14050,14100,13650,14100,47839,8.92
17,20190902,14100,14200,13950,14050,16012,8.9
18,20190903,14000,14150,13900,14050,18846,8.9
19,20190904,14000,14400,14000,14300,35189,8.85
20,20190905,14150,14400,14100,14100,30744,8.85
21,20190906,14000,14400,13650,13800,29654,8.82
22,20190909,13750,14600,13750,14500,46784,8.82
23,20190910,14450,14650,14300,14450,30256,8.82
24,20190911,14600,14850,14500,14600,44820,8.74
25,20190916,14700,14750,14400,14650,28565,8.72
26,20190917,14500,14550,14200,14300,40852,8.63
27,20190918,14600,14600,14250,14300,25116,8.62
28,20190919,14300,14350,13900,13950,48187,8.49
29,20190920,13950,14150,13900,14150,26244,8.47
30,20190923,14150,14300,13900,14150,26362,8.47
31,20190924,14250,14400,14050,14350,23358,8.48
32,20190925,14400,14400,13850,13850,27431,8.46
33,20190926,13850,14150,13600,13850,25962,8.47
34,20190927,13850,13950,13400,13500,29264,8.47
35,20190930,13400,13700,13300,13700,28635,8.46
36,20191001,13500,13950,13450,13850,18206,8.44
37,20191002,13500,13800,13500,13600,20412,8.42
38,20191004,13750,13800,13350,13400,19004,8.38
39,20191007,13450,13750,13400,13450,13063,8.38
40,20191008,13650,13750,13300,13650,27894,8.4
41,20191010,13450,13700,13300,13350,39078,8.39
42,20191011,13600,13650,13300,13300,27200,8.41
43,20191014,13500,13800,13400,13700,16844,8.44
44,20191015,13750,13900,13450,13800,24518,8.48
45,20191016,13700,14150,13700,13800,21557,8.5
46,20191017,13800,14050,13650,13750,27093,8.49
47,20191018,13950,14400,13900,14000,43083,8.49
48,20191021,14050,14150,13650,13850,13842,8.39
49,20191022,13850,14100,13850,13950,27855,8.44
50,20191023,13950,14150,13600,13850,39368,8.41
51,20191024,13750,14750,13700,14650,62838,8.44
52,20191025,14650,14900,14300,14700,55068,8.39
53,20191028,14700,15300,14700,15100,72930,8.36
54,20191029,15100,15250,14300,14450,53183,8.26
55,20191030,14300,14450,14100,14150,27783,8.27
56,20191031,14300,14350,14000,14150,41277,8.27
57,20191101,14250,14300,13950,14050,28550,8.25
58,20191104,14200,14750,14100,14750,37409,8.3
59,20191105,14600,14900,14600,14700,20160,8.31
60,20191106,14800,14850,14550,14600,30285,8.3
61,20191107,14550,14700,14300,14350,19900,8.29
62,20191108,14500,14650,14250,14400,24076,8.27
63,20191111,14250,14550,13850,14050,29146,8.25
64,20191112,14150,14250,13700,13800,42780,8.25
65,20191113,13750,13800,13300,13500,55879,8.31
66,20191114,13500,13650,13400,13600,35966,8.3
67,20191115,13550,14250,13550,14250,38644,8.3
68,20191118,14150,14300,13850,13850,24637,8.3
69,20191119,13850,13950,13500,13550,56705,8.32
70,20191120,13450,13500,13250,13350,42275,8.29
71,20191121,13400,13550,12950,13300,50185,8.25
72,20191122,13300,13350,13100,13250,20464,8.25
73,20191125,13200,13900,13200,13900,28387,8.25
74,20191126,13800,14250,13700,14250,51459,8.29
75,20191127,14250,14350,13850,13900,17751,8.29
76,20191128,13850,14100,13750,14050,20897,8.28
77,20191129,14050,14100,13650,13700,25461,8.24
78,20191202,13750,13950,13700,13900,22216,8.29
79,20191203,13750,13850,13500,13750,19028,8.28
80,20191204,13600,13700,13350,13400,24965,8.23
81,20191205,13400,13500,13150,13250,26143,8.18
82,20191206,13200,13500,13200,13350,16114,8.16
83,20191209,13350,13500,12700,13000,70023,8.17
84,20191210,13000,13050,12550,12750,71157,8.04
85,20191211,12850,12850,12300,12550,123939,7.84
86,20191212,12500,13050,12500,13050,85524,7.96
87,20191213,12950,13350,12900,13350,58360,8.07
88,20191216,13350,13450,13100,13250,18837,8.08
89,20191217,13250,13300,13100,13250,21250,8.09
90,20191218,13150,13200,13000,13150,24078,8.13
91,20191219,13150,13150,12900,13100,30700,8.09
92,20191220,13200,13250,12800,12800,42941,8.04
93,20191223,12800,13250,12800,13050,64003,8.18
94,20191224,13100,13250,13000,13150,23168,8.18
95,20191226,13250,13400,13050,13400,28677,8.1
96,20191227,13150,13500,13000,13400,42358,8.01
97,20191230,13350,13500,13200,13350,19386,7.99
98,20200102,13350,13800,13100,13550,70153,8.0
99,20200103,13550,14050,13550,13650,89698,8.05
100,20200106,13600,13650,12800,13000,110583,7.99
101,20200107,13050,13650,12950,13550,126893,8.25
102,20200108,13300,13350,12650,12750,126375,8.14
103,20200109,13000,13150,12900,13150,76179,8.22
104,20200110,13150,13150,12500,12900,117389,8.28
105,20200113,12800,13500,12800,13300,89571,8.42
106,20200114,13300,13350,12900,13000,85721,8.54
107,20200115,13000,13350,12950,13200,104317,8.69
108,20200116,13150,13250,13050,13150,26094,8.77
109,20200117,13150,13200,12950,12950,44978,8.77
110,20200120,12950,13250,12800,12850,97511,8.76
111,20200121,12850,13100,12650,12650,72350,8.76
112,20200122,12650,12900,12650,12850,29073,8.64
113,20200123,12850,12850,12600,12650,56460,8.58
114,20200128,12200,12500,11950,12050,132931,8.48
115,20200129,12000,12150,11850,12150,101538,8.55
116,20200130,12100,12150,11800,11850,56784,8.54
117,20200131,11800,11950,11150,11150,147012,8.6
118,20200203,10600,11000,10600,10700,158576,8.62
119,20200204,10700,11000,10650,10850,84053,8.64
120,20200205,10950,11150,10750,10850,101686,8.66
121,20200206,11000,11450,10900,11350,95646,8.69
122,20200207,11250,11300,11100,11150,49594,8.67
123,20200210,11150,11150,10800,10950,80102,8.63
124,20200211,10950,11250,10700,10800,149726,8.53
125,20200212,10750,10900,10550,10750,283826,8.42
126,20200213,10800,10800,10500,10550,144196,8.35
127,20200214,10600,10600,10450,10500,91554,8.46
128,20200217,10550,10700,10400,10650,129734,8.45
129,20200218,10550,10800,10500,10600,128947,8.24
130,20200219,10550,10700,10350,10550,92230,8.2
131,20200220,10550,10550,10250,10300,80288,8.15
132,20200221,10150,10450,10100,10300,98962,8.16
133,20200224,10150,10250,9810,9830,144767,8.09
134,20200225,9770,10200,9770,10200,119858,8.16
135,20200226,10050,10150,9910,10150,63897,8.26
136,20200227,10150,10250,9870,9970,151935,8.23
137,20200228,9910,9920,9260,9310,284119,8.36
138,20200302,9260,9470,9030,9140,325743,8.97
139,20200303,9420,9660,9240,9460,181644,9.42
140,20200304,9400,9620,9360,9490,92870,9.5
141,20200305,9550,9910,9440,9890,102966,9.62
142,20200306,9760,9800,9460,9560,100931,9.55
143,20200309,9430,9430,9030,9130,134374,9.52
144,20200310,8980,9300,8940,9090,122041,9.46
145,20200311,9040,9120,8650,8760,152922,9.39
146,20200312,8730,8810,7910,7990,275563,9.34
147,20200313,7460,7500,6870,7280,409403,9.38
148,20200316,7500,7650,7080,7150,176897,9.44
149,20200317,6770,7130,6610,7050,146718,9.32
150,20200318,7050,7200,6690,6690,181974,9.12
151,20200319,6650,6900,5880,6050,281645,9.16
152,20200320,5840,6210,5800,6210,165568,9.13
153,20200323,5830,5980,5570,5680,133790,9.01
154,20200324,5800,6260,5720,6200,128917,8.99
155,20200325,6300,6770,6300,6710,159783,8.93
156,20200326,6710,6870,6410,6620,161928,8.75
157,20200327,6900,7100,6540,6720,184676,8.62
158,20200330,6650,7070,6380,6900,85920,8.56
159,20200331,7020,7290,6880,7100,182652,8.47
160,20200401,7090,7510,6940,7210,174829,8.43
161,20200402,7110,7480,6910,7430,170564,8.39
162,20200403,7430,7600,7260,7550,127745,8.26
163,20200406,7650,8650,7640,8170,408281,8.25
164,20200407,8220,8330,8090,8290,175979,8.21
165,20200408,8240,8480,8100,8220,145520,8.16
166,20200409,8330,8700,8300,8680,173557,8.11
167,20200410,8700,8840,8460,8800,130048,7.98
168,20200413,8800,8910,8630,8780,140483,7.92
169,20200414,8850,9250,8750,9150,169557,7.9
170,20200416,9100,9270,8830,9240,149912,7.93
171,20200417,9310,9630,9300,9440,198739,7.84
172,20200420,9510,9900,9450,9720,240145,7.91
173,20200421,9550,9820,9300,9730,257473,7.91
174,20200422,9730,10250,9550,10150,189491,7.73
175,20200423,10200,11250,10150,11050,419746,7.6
176,20200424,11600,11600,10800,11100,312255,7.34
177,20200427,11100,12050,10900,11950,345950,7.52
178,20200428,12100,12250,11600,11950,248493,7.4
179,20200429,11950,12050,11550,11650,203832,7.54
180,20200504,11400,11500,10950,11000,207975,7.7
181,20200506,11100,11250,10500,10800,202083,7.79
182,20200507,10800,11250,10750,10900,130475,7.72
183,20200508,10900,11050,10850,11050,112348,7.69
184,20200511,11050,11200,10700,11000,151372,7.69
185,20200512,12750,14300,12650,14300,4923194,7.89
186,20200513,14200,17300,13550,15450,4198886,7.81
187,20200514,14950,15400,14550,15050,659479,7.76
188,20200515,15050,16400,14750,15750,1013967,7.6
189,20200518,15500,16850,15450,16400,764707,7.46
190,20200519,16700,16700,15650,16350,414439,7.49
191,20200520,16350,16750,15500,15650,354133,7.46
192,20200521,15750,16150,15400,15500,256485,7.39
193,20200522,15650,15650,14850,15000,277917,7.51
194,20200525,15000,15150,14550,14700,303450,7.76
195,20200526,14950,15450,14700,14700,410337,7.84
196,20200527,14800,15150,14600,14850,302415,7.67
197,20200528,15000,15100,13650,14100,534048,7.63
198,20200529,14050,14800,13800,14000,552129,7.55
199,20200601,14850,15150,14500,14650,892705,6.42
200,20200602,15100,17000,14850,16200,2557539,6.31
201,20200603,16400,16600,15550,16300,936030,6.23
202,20200604,16300,16550,15700,16100,472047,6.17
203,20200605,16250,16250,15500,15650,354225,6.15
204,20200608,15800,16250,15200,15300,388704,6.23
205,20200609,15500,16000,14900,15750,620373,6.35
206,20200610,15750,15850,15000,15200,436710,6.25
207,20200611,15050,15050,14350,14800,823807,7.02
208,20200612,14000,14600,13800,14300,358910,7.11
209,20200615,14400,14500,13100,13200,407299,7.22
210,20200616,13600,15150,13600,14650,604966,7.54
211,20200617,14600,15100,14150,14400,251370,7.48
212,20200618,14350,14850,14200,14400,261613,7.46
213,20200619,14550,15550,14400,15050,588712,7.35
214,20200622,15700,15750,15200,15500,423689,7.15
215,20200623,15500,15600,14650,14800,360792,7.06
216,20200624,14950,15850,14750,15600,565171,6.92
217,20200625,15450,15850,15150,15350,254989,6.89
218,20200626,15500,18600,15500,17400,3659108,6.95
219,20200629,17100,17750,16600,17650,740183,6.76
220,20200630,17650,18450,16900,16950,943871,6.52
221,20200701,17050,19500,17050,18750,2469147,6.74
222,20200702,19100,19600,18300,19600,897442,6.37
223,20200703,19600,21550,19200,19550,1442200,6.29
224,20200706,19750,19950,19050,19350,442952,6.15
225,20200707,19200,19200,18450,18800,700014,6.12
226,20200708,19150,19550,18600,18850,419993,5.92
227,20200709,20500,22000,20000,21350,2730203,6.06
228,20200710,21600,21950,21050,21200,551447,5.93
229,20200713,21300,21600,20900,21600,362426,5.77
230,20200714,21400,21750,21100,21700,336108,5.52
231,20200715,21900,22700,20950,21000,427934,5.29
232,20200716,21050,21250,20750,20900,148304,5.33
233,20200717,20850,21050,20450,20600,178550,5.36
234,20200720,20450,20700,20000,20550,164816,5.33
235,20200721,20550,20600,19950,20150,214915,5.29
236,20200722,20000,20600,19450,19700,356623,5.24
237,20200723,19750,19800,18700,19550,340291,5.42
238,20200724,19350,19550,18900,18900,271144,5.45
239,20200727,18800,20050,18650,20000,314849,5.38
