,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,25250,25800,24900,25750,1395,2.09
1,20190808,25800,25850,25450,25850,791,2.09
2,20190809,26000,26000,25650,25700,816,2.09
3,20190812,25700,26400,25600,25950,1052,2.09
4,20190813,26300,27600,25500,26200,9972,2.26
5,20190814,26200,26300,25800,26300,1000,2.26
6,20190816,25900,26300,25900,26100,1173,2.26
7,20190819,26100,26200,25950,26200,622,2.26
8,20190820,26050,26200,25950,26200,1726,2.26
9,20190821,26200,26200,25950,26200,1286,2.26
10,20190822,26100,26250,26050,26200,383,2.26
11,20190823,26300,26300,26000,26050,340,2.26
12,20190826,25500,26200,25500,26100,1045,2.26
13,20190827,26100,26100,25850,26100,745,2.26
14,20190828,26200,26300,26050,26300,687,2.26
15,20190829,26350,26350,25750,26150,1522,2.25
16,20190830,26150,26150,25600,25900,2344,2.2
17,20190902,25900,26150,25750,26100,372,2.2
18,20190903,26150,26250,25950,26100,359,2.2
19,20190904,26250,26250,26000,26150,639,2.2
20,20190905,26100,26250,25950,26100,709,2.2
21,20190906,26050,26100,25950,26100,355,2.2
22,20190909,26100,26300,25900,26200,585,2.2
23,20190910,26200,26200,25850,26100,836,2.2
24,20190911,26050,26550,25900,26350,994,2.2
25,20190916,26400,26400,26200,26350,650,2.2
26,20190917,26350,26600,26150,26600,635,2.2
27,20190918,26600,26800,26450,26800,743,2.2
28,20190919,26850,27500,26600,27500,1312,2.2
29,20190920,27500,27600,27100,27600,148614,2.2
30,20190923,27350,28750,27350,28700,3007,2.2
31,20190924,28700,29000,28600,28700,1967,2.2
32,20190925,29000,29000,28000,28500,1013,2.2
33,20190926,29200,29200,28350,28900,6380,2.2
34,20190927,28700,28900,26950,27700,1562,2.2
35,20190930,27700,27700,26700,27100,614,2.2
36,20191001,27100,27650,26750,27650,697,2.2
37,20191002,27550,27700,27200,27700,570,2.2
38,20191004,27600,27700,26700,27050,1299,2.2
39,20191007,26750,27400,26650,27050,1535,2.2
40,20191008,26850,27700,26250,26750,6403,2.2
41,20191010,26750,27150,26550,26900,388,2.2
42,20191011,27000,28700,26550,27000,883,2.35
43,20191014,27100,27600,27100,27450,1064,2.48
44,20191015,27650,27650,27000,27250,1459,2.59
45,20191016,28500,28650,27100,27300,4900,2.73
46,20191017,27450,27450,27100,27250,1759,2.84
47,20191018,27350,27500,27200,27300,1613,2.84
48,20191021,27300,27400,27200,27250,3176,2.87
49,20191022,27450,27450,27050,27300,527,2.87
50,20191023,27200,27350,27050,27250,1225,2.87
51,20191024,27300,27350,27100,27200,3748,2.87
52,20191025,27200,27500,27000,27300,1302,2.87
53,20191028,27400,27800,27250,27400,4699,2.87
54,20191029,27800,27800,27200,27300,6067,2.87
55,20191030,27250,27600,27000,27200,749,2.87
56,20191031,27150,27150,26850,26900,2664,2.87
57,20191101,26950,26950,26700,26800,1274,2.87
58,20191104,27000,27050,26750,26800,656,2.86
59,20191105,26900,27400,26800,27150,3308,2.86
60,20191106,27150,27300,26800,26850,8292,2.86
61,20191107,26750,27000,26700,26900,2896,2.86
62,20191108,26900,26950,26750,26950,1149,2.86
63,20191111,27100,27100,26800,26850,5711,2.86
64,20191112,26950,27000,26800,26800,2519,2.86
65,20191113,26800,26800,26450,26550,2793,2.85
66,20191114,26550,27050,26500,27050,8060,2.85
67,20191115,27200,27500,27000,27450,9054,2.81
68,20191118,27300,27500,26600,26850,15663,2.81
69,20191119,26850,27050,26800,26950,9906,2.81
70,20191120,26950,27050,26700,26800,2204,2.81
71,20191121,26900,26950,26600,26850,1871,2.3
72,20191122,26850,27100,26700,26950,1953,2.3
73,20191125,27000,27200,26700,26900,5361,2.3
74,20191126,27000,27100,26850,26950,3050,2.3
75,20191127,27150,27250,26950,27200,3657,2.26
76,20191128,27150,27300,26950,27150,4949,2.26
77,20191129,27450,27450,27100,27250,2156,2.26
78,20191202,27400,27550,27150,27350,3365,2.26
79,20191203,27250,27300,26900,27100,3633,2.26
80,20191204,27000,27100,26650,27100,5561,2.26
81,20191205,27100,27100,26750,27050,2413,2.26
82,20191206,27050,27050,26700,26900,3610,2.26
83,20191209,26900,27000,26750,26900,2333,2.26
84,20191210,26900,26950,26750,26950,2588,2.27
85,20191211,26950,27400,26500,26950,47296,2.27
86,20191212,26950,26950,26750,26950,2611,2.27
87,20191213,26950,27100,26700,27100,8520,2.27
88,20191216,27100,27600,26800,27100,10788,2.28
89,20191217,26950,27400,26950,27350,4727,2.3
90,20191218,27350,27750,27350,27750,3559,2.33
91,20191219,27950,28100,27450,27850,14201,2.38
92,20191220,27850,28100,27500,28100,203632,2.41
93,20191223,28100,28250,27800,28100,9701,2.26
94,20191224,28000,29000,27900,28650,5524,2.27
95,20191226,28800,28800,28300,28300,14875,2.3
96,20191227,27550,27550,26500,26950,8978,2.29
97,20191230,26950,27250,26650,27250,4828,2.06
98,20200102,27200,27200,27000,27100,3543,2.08
99,20200103,27100,27100,26700,27100,3067,2.11
