,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,37300,38750,37300,38100,21707,2.63
1,20190808,39150,40000,38150,39450,29397,2.84
2,20190809,39100,40800,38600,39500,18344,3.14
3,20190812,39000,39850,38500,38750,13006,3.29
4,20190813,38450,38600,37600,37600,10936,3.27
5,20190814,37350,38550,36700,37400,16998,3.12
6,20190816,37000,37200,36000,36450,11273,3.09
7,20190819,37350,38050,35000,36500,32039,3.06
8,20190820,36600,37550,36050,36150,15169,4.29
9,20190821,36150,37000,36050,36550,9589,4.3
10,20190822,36550,36650,35800,36000,9434,4.35
11,20190823,35300,35800,35000,35500,24012,4.35
12,20190826,35400,35400,34000,34150,14416,4.19
13,20190827,34250,34600,33950,33950,8831,4.07
14,20190828,33300,34850,33300,34850,13329,3.99
15,20190829,35500,35800,33850,34450,9320,3.95
16,20190830,34500,34900,33350,34200,14178,4.04
17,20190902,34400,34700,33350,34450,13507,3.92
18,20190903,34350,34900,34350,34400,10043,3.76
19,20190904,34150,34700,33800,34200,6575,3.75
20,20190905,34500,34500,33800,33950,8497,3.65
21,20190906,33950,34350,33550,33650,4770,3.71
22,20190909,33200,33850,32300,32400,12345,3.69
23,20190910,33000,33350,32300,32300,6919,3.63
24,20190911,33000,33150,32550,32750,5782,3.63
25,20190916,32800,33550,32200,32700,6115,3.61
26,20190917,32150,33200,32150,32800,5902,3.64
27,20190918,32750,33200,32500,33000,10372,3.62
28,20190919,33000,33200,32700,32950,5284,3.68
29,20190920,32950,32950,32300,32500,6547,3.7
30,20190923,32250,32950,31800,32350,5244,3.65
31,20190924,31600,32050,31350,31450,7426,3.64
32,20190925,31300,31500,28400,29900,10345,3.59
33,20190926,30350,30350,29000,29100,11991,3.67
34,20190927,29550,37800,29300,37800,369420,1.53
35,20190930,39150,47000,36000,36900,623758,1.63
36,20191001,36050,43950,33100,37650,423657,1.45
37,20191002,35500,40200,35350,36500,122864,1.43
38,20191004,36000,37850,34350,34350,53729,1.36
39,20191007,34000,34750,33500,33650,28182,1.36
40,20191008,33700,39550,33000,35400,210929,1.23
41,20191010,42450,43000,36700,38100,218491,1.12
42,20191011,37800,44950,36400,40200,298057,1.06
43,20191014,39600,44400,39150,41950,180386,1.02
44,20191015,41550,42500,40500,40500,56301,1.07
45,20191016,40550,42000,40150,40400,47763,1.07
46,20191017,40450,41750,40100,40400,32617,1.09
47,20191018,40450,42400,40250,40550,49359,1.05
48,20191021,40550,40800,39300,39450,23330,1.11
49,20191022,39500,40400,38700,39000,22319,1.09
50,20191023,38900,39450,37700,38250,25796,1.48
51,20191024,38350,39100,36850,37350,21787,1.46
52,20191025,37750,37900,36700,37000,13301,1.49
53,20191028,36750,37600,36550,36850,10908,1.47
54,20191029,36600,37650,36550,36650,11523,1.4
55,20191030,36600,41700,36600,39800,124247,1.39
56,20191031,41000,41300,38500,38600,45353,1.38
57,20191101,38700,38800,37200,37550,19190,1.35
58,20191104,38350,44250,37350,40300,232979,1.16
59,20191105,39850,40900,39000,39700,38889,1.13
60,20191106,39700,41800,39350,40600,71859,1.04
61,20191107,40600,41450,39000,39400,38424,1.08
62,20191108,39400,39950,38900,39050,12402,1.05
63,20191111,39100,39450,37900,38000,13464,1.07
64,20191112,37700,39100,37550,37950,15902,1.1
65,20191113,37950,39050,37950,38900,16680,1.05
66,20191114,38600,39100,37950,38250,6677,1.08
67,20191115,38250,39500,37950,38300,14452,1.08
68,20191118,38100,38450,37700,38050,6740,1.09
69,20191119,38050,38600,37850,38250,16041,1.11
70,20191120,38550,38750,37300,37300,11365,1.02
71,20191121,37300,37500,36000,36000,14100,1.08
72,20191122,36400,36900,35500,35800,6488,1.02
73,20191125,36000,37000,35550,35900,2533,1.06
74,20191126,35900,37450,35850,36650,9081,1.09
75,20191127,36750,37350,36100,37000,6716,1.03
76,20191128,37250,41900,36900,40500,185656,1.07
77,20191129,40350,41000,38500,39000,57462,1.18
78,20191202,39100,40750,38000,40100,35184,1.0
79,20191203,39550,40550,39050,39600,13200,1.14
80,20191204,39500,41300,39500,40000,49312,1.05
81,20191205,40100,42200,39300,41000,67308,1.24
82,20191206,41000,43000,39700,39700,52370,1.15
83,20191209,39300,39600,35850,37700,47035,1.1
84,20191210,37500,38550,36700,38000,19077,1.09
85,20191211,37750,38950,37550,38050,18431,1.07
86,20191212,38650,38750,37750,38200,8110,1.12
87,20191213,38300,38500,37700,38050,11115,1.08
88,20191216,38150,38750,37000,37200,10852,1.14
89,20191217,37450,38050,35000,36900,26843,1.05
90,20191218,37700,38200,36650,36650,18984,1.12
91,20191219,36700,37000,36100,36100,14174,1.12
92,20191220,36600,36700,36000,36250,10627,0.9
93,20191223,36250,47100,35750,47100,439350,0.73
94,20191224,60000,61200,57200,61200,693846,0.58
95,20191226,58500,64300,50400,50700,667761,0.7
96,20191227,48850,64700,48550,60300,1452978,0.61
97,20191230,77800,77900,62500,62500,941048,0.6
98,20200102,61400,65000,58400,59800,277146,0.59
99,20200103,58100,59400,54600,55300,170636,0.63
100,20200106,54000,60400,50100,54500,449100,0.65
101,20200107,55500,58000,54000,57000,239504,0.67
102,20200108,58900,62700,54500,56600,488484,0.57
103,20200109,57400,60200,56900,59300,184443,0.71
104,20200110,58400,60700,57500,60100,204828,0.66
105,20200113,69400,76300,63200,63900,639020,0.62
106,20200114,62100,70000,60500,65300,393608,0.69
107,20200115,66700,73300,65300,71000,521988,0.7
108,20200116,69600,72500,69100,70800,200006,0.71
109,20200117,69400,72100,69200,70000,174401,0.6
110,20200120,69200,73400,67000,69800,236216,0.53
111,20200121,69600,70100,66000,66300,93493,0.53
112,20200122,67000,70400,66200,67600,97801,0.49
113,20200123,66900,69700,66500,67200,56127,0.56
114,20200128,62600,65000,61500,63700,70032,0.57
115,20200129,64500,67400,63700,64000,53946,0.43
116,20200130,63400,64000,61700,63000,31887,0.58
117,20200131,63000,69900,62500,67500,324630,0.52
118,20200203,72300,84500,69300,78500,1054279,0.54
119,20200204,79500,87400,76200,79400,1107031,0.66
120,20200205,79400,81300,74200,75600,282749,0.7
121,20200206,74200,77800,72000,72000,124323,0.63
122,20200207,72000,76700,71000,71000,131517,0.63
123,20200210,69100,70900,66500,67200,76554,0.69
124,20200211,68100,68100,63900,68000,87336,0.57
125,20200212,67500,76000,67300,73400,373038,0.73
126,20200213,72000,78900,71400,75400,447741,0.66
127,20200214,75500,76200,71200,71300,158859,0.65
128,20200217,69500,72400,69500,70800,33127,0.68
129,20200218,69600,70100,64200,68300,94171,0.71
130,20200219,67000,68900,64100,67300,79647,0.66
131,20200220,68000,71700,65900,65900,89264,0.55
132,20200221,66200,67000,63800,64200,45902,0.64
133,20200224,62000,63000,59800,59800,36762,0.54
134,20200225,57300,62600,57000,60600,29907,0.61
135,20200226,58300,74900,58100,65200,596655,1.21
