,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190809,60500,68900,53900,54600,324642,20.86
1,20190812,54400,56200,53000,53600,166709,19.17
2,20190813,52600,53200,51400,51800,163852,16.61
3,20190814,52400,52900,51900,51900,95402,15.45
4,20190816,51200,51800,50000,51100,63207,14.68
5,20190819,51700,54100,51400,52500,82918,14.0
6,20190820,53200,53800,52500,53800,37312,13.81
7,20190821,53800,56000,53200,55000,41778,13.56
8,20190822,55000,56700,55000,56400,27663,13.47
9,20190823,55900,56600,55300,56100,23459,13.29
10,20190826,55000,55600,54400,54700,15880,13.09
11,20190827,54600,55400,53700,53700,29742,12.56
12,20190828,53800,55000,53800,54900,19888,12.29
13,20190829,54900,56000,54900,55100,24045,12.02
14,20190830,55900,56900,55300,56000,43353,11.46
15,20190902,55600,56700,55600,55900,21667,11.27
16,20190903,55700,56600,55600,56100,16112,11.13
17,20190904,56200,56900,56000,56700,20227,10.95
18,20190905,56500,57900,56500,57100,25974,10.75
19,20190906,57000,57200,55800,56400,19068,10.68
20,20190909,56100,56900,56100,56500,19077,10.55
21,20190910,56200,57100,56200,56900,23658,10.21
22,20190911,56900,57900,56900,57300,23952,9.84
23,20190916,57300,59500,57300,59200,36697,9.5
24,20190917,59100,59600,58400,59600,15415,9.3
25,20190918,59800,61800,59600,61400,42333,8.69
26,20190919,61100,61600,59900,60400,27465,8.53
27,20190920,60000,60600,59600,59600,18050,8.28
28,20190923,59600,60500,59600,60200,9996,8.23
29,20190924,60200,61100,60100,60800,13232,8.12
30,20190925,60500,61200,59800,60300,19400,8.1
31,20190926,60300,60900,59900,60800,12373,8.05
32,20190927,60700,60800,59600,60000,5727,8.05
33,20190930,59800,60300,59200,60000,7029,8.05
34,20191001,59200,61500,59200,61300,16144,8.05
35,20191002,60300,61000,58400,59300,15671,8.03
36,20191004,59300,59300,56700,56700,25903,8.0
37,20191007,56700,57700,56600,57300,10459,8.03
38,20191008,56400,58600,56400,58500,11961,8.01
39,20191010,58700,58700,57300,57700,9018,7.89
40,20191011,58000,59200,57700,59200,9796,7.87
41,20191014,59400,60800,59400,60800,14460,7.88
42,20191015,60800,61000,59900,60800,12311,7.84
43,20191016,60900,61300,60400,61300,7863,7.83
44,20191017,61300,61300,60300,60900,6500,7.77
45,20191018,61200,61800,60000,61200,18421,7.7
46,20191021,61200,61200,60300,61000,8771,7.65
47,20191022,61000,61700,60300,60500,6851,7.62
48,20191023,61000,61000,58900,59800,8486,7.63
49,20191024,60100,60500,58800,60500,9073,7.63
50,20191025,60200,60700,59700,60700,5722,7.61
51,20191028,60700,60900,59600,60700,12668,7.59
52,20191029,60500,61300,60400,61000,8600,7.57
53,20191030,60400,61000,60100,60300,8427,7.49
54,20191031,59900,61100,59900,60900,14454,7.41
55,20191101,60900,62300,60100,62100,16976,7.41
56,20191104,62400,64600,62400,64500,24806,7.41
57,20191105,64700,66800,64000,66800,18768,7.39
58,20191106,66900,67200,65500,66500,11742,7.35
59,20191107,66500,66900,65800,66900,7704,7.32
60,20191108,66900,66900,65500,66200,8895,7.31
61,20191111,65900,66200,64300,65000,5303,7.32
62,20191112,65000,68000,65000,67600,18753,7.32
63,20191113,67600,67600,66200,66700,6104,7.32
64,20191114,66100,67100,66000,67100,5527,7.3
65,20191115,67100,68000,66500,67400,7032,7.28
66,20191118,67400,67700,66300,67700,9536,7.27
67,20191119,67100,67500,66200,66800,5721,7.27
68,20191120,66300,67000,65000,66200,12392,7.17
69,20191121,66200,66200,63700,64500,18465,7.17
70,20191122,63700,66400,63700,66200,17832,7.13
71,20191125,66200,67000,66200,67000,7024,7.11
72,20191126,66800,67000,66200,66700,16069,6.89
73,20191127,66700,67200,66200,66400,6192,6.88
74,20191128,66500,66800,66000,66700,2370,6.88
75,20191129,66200,66800,65500,66600,3977,6.87
76,20191202,66800,66900,66400,66900,5968,6.88
77,20191203,66600,66900,65300,66500,10794,6.87
78,20191204,65500,66300,65500,66300,4934,6.88
79,20191205,66300,66800,64400,65400,6511,6.86
80,20191206,66000,66000,64900,65800,2749,6.84
81,20191209,65800,65900,62000,65400,5149,6.79
82,20191210,65800,69800,65600,69700,26959,6.81
83,20191211,69200,69800,68700,69800,8834,6.74
84,20191212,69900,70200,69000,69800,10880,6.72
85,20191213,70100,70100,68900,70000,9387,6.7
86,20191216,69800,70000,69400,69900,5531,6.69
87,20191217,69800,70800,69400,70800,8801,6.69
88,20191218,70300,70900,69600,70200,12897,6.72
89,20191219,69500,71000,69500,71000,7370,6.67
90,20191220,71000,71200,70300,71000,9544,6.6
91,20191223,70800,71200,70400,71200,16383,6.6
92,20191224,71200,71400,70800,71200,7509,6.59
93,20191226,71200,72000,70700,72000,14636,6.57
94,20191227,71900,72300,71000,71700,32566,6.59
95,20191230,71300,72500,71300,72400,6950,6.59
96,20200102,72500,72600,69700,70600,16853,6.48
97,20200103,70200,71000,68800,69800,16856,6.43
98,20200106,69200,69400,67200,68000,11824,6.39
99,20200107,68800,68800,67400,68600,9242,6.36
100,20200108,68600,68600,66300,68000,23716,6.29
101,20200109,68000,68500,67000,67300,14945,6.24
102,20200110,67300,67900,66800,67200,9398,6.21
103,20200113,67200,68100,67000,68100,12174,6.17
104,20200114,67900,69200,67600,68500,10708,6.18
105,20200115,68500,68800,67600,68500,4258,6.19
