,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20210125,53314,53314,41049,43903,1321544,13.43
1,20210126,44203,44653,40548,40549,418885,12.56
2,20210127,41199,41850,38446,38897,189353,12.18
3,20210128,37345,40148,36844,37996,177923,11.46
4,20210129,38246,39547,35042,36194,159569,10.86
5,20210201,35793,38096,35743,37996,109048,10.71
6,20210202,38196,39547,38146,38496,122670,10.67
7,20210203,38997,39547,38296,39097,117200,10.47
8,20210204,39748,40148,38546,38947,111897,10.49
9,20210205,38396,38896,37845,38346,36666,10.47
10,20210208,38746,38796,38045,38647,28933,10.46
11,20210209,38646,38947,37845,37846,25473,10.35
12,20210210,38045,38045,35793,37395,42878,10.31
13,20210215,37395,37395,36744,36895,28390,10.22
14,20210216,37244,37395,36744,36895,23462,10.19
15,20210217,37194,37194,36444,36644,20148,10.13
16,20210218,36293,37044,36243,36494,36494,10.09
17,20210219,36494,36594,35943,36594,24117,10.1
18,20210222,36994,37144,36043,36394,21288,10.08
19,20210223,36043,36343,35943,35993,18540,10.06
20,20210224,36343,36343,34792,34942,44149,10.07
21,20210225,35843,38196,35042,37595,85626,9.92
22,20210226,35693,36093,34691,35443,119486,9.93
23,20210302,36494,36544,34391,34692,102160,9.13
24,20210303,34892,35542,34141,34692,56514,8.37
25,20210304,34591,35492,34341,34442,52091,7.57
26,20210305,34191,34541,33840,34141,28412,7.5
27,20210308,34541,34792,33940,34191,29113,7.37
28,20210309,34391,34942,33940,34742,24514,7.34
29,20210310,35292,35292,34291,34692,16644,7.31
30,20210311,34541,35042,34541,34892,19654,7.25
31,20210312,35142,35492,34842,35443,25641,7.2
32,20210315,35643,37144,35643,36945,71969,7.16
33,20210316,37094,37745,36844,36945,41945,7.03
34,20210317,36944,37194,36293,36995,19460,6.93
35,20210318,37044,37445,36594,36794,20761,6.89
36,20210319,35993,38146,35893,36895,17788,6.88
37,20210322,36944,37395,36393,36895,18280,6.79
38,20210323,36694,37395,36444,36945,37067,6.69
39,20210324,36794,37094,36343,36945,29610,6.67
40,20210325,37395,37395,36694,36945,22379,6.63
41,20210326,37345,37345,36844,37195,22810,6.61
42,20210329,37495,37945,36794,37095,29988,6.55
43,20210330,37094,37495,36744,36945,21939,6.51
44,20210331,36894,37295,36644,36845,12179,6.51
45,20210401,36644,37044,36494,36744,17245,6.47
46,20210402,37144,37194,36293,36494,26174,6.46
47,20210405,36694,36944,36444,36644,16734,6.47
48,20210406,37094,37094,36594,36744,18715,6.46
49,20210407,36844,36894,36494,36895,27559,6.54
50,20210408,36994,38446,36744,37746,78975,6.79
51,20210409,37745,38246,37445,37946,22241,6.74
52,20210412,37945,38096,37595,37946,26430,6.69
53,20210413,38296,38546,37695,38246,34025,6.66
54,20210414,38096,38896,38096,38747,33991,6.6
55,20210415,39097,39297,38446,39247,45189,6.59
56,20210416,39297,39547,38846,39498,41092,6.61
57,20210419,39998,40048,39497,39998,63212,6.67
58,20210420,39998,41199,39948,41200,58427,6.75
59,20210421,41299,41550,40298,40899,50731,6.7
60,20210422,40899,41199,40749,40849,40457,6.71
61,20210423,40548,40799,39948,40048,43156,6.61
62,20210426,40048,40699,39647,39998,35721,6.64
63,20210427,40048,40949,39798,40749,43499,6.6
64,20210428,40749,40849,39347,39548,64394,6.45
65,20210429,40098,40198,38596,39648,49296,6.49
66,20210430,39697,39748,38646,38847,33080,6.46
