,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20210421,13000,16900,13000,16900,7723948,0.36
1,20210422,17875,20550,16150,18625,11467566,0.33
2,20210423,18350,19500,16775,16900,2274578,0.29
3,20210426,16950,17025,14875,15125,1002426,0.3
4,20210427,15150,15425,14350,14850,532750,0.32
5,20210428,14675,15025,13900,14175,476888,0.31
6,20210429,14250,16450,14124,14275,2519930,0.49
7,20210430,14274,14350,13150,13325,389852,0.29
8,20210503,13075,13250,12450,12450,205708,0.27
9,20210504,12150,12350,11450,11600,274120,0.26
10,20210506,11450,11850,11300,11675,123978,0.17
11,20210507,11674,12000,11500,11525,113784,0.19
12,20210510,11725,11725,11500,11600,69012,0.18
13,20210511,11525,11725,11200,11200,95992,0.17
14,20210512,11375,11475,10675,10750,96328,0.15
15,20210513,10550,10700,10300,10425,90144,0.15
16,20210514,10600,10650,10250,10350,69668,0.15
17,20210517,10550,10700,10375,10600,59846,0.15
18,20210518,10775,11075,10375,10450,92898,0.17
19,20210520,10350,10775,10250,10400,44824,0.2
20,20210521,10175,10250,9825,9825,180688,0.16
21,20210524,10000,10000,9275,9375,89208,0.15
22,20210525,9500,9800,9350,9400,63360,0.17
23,20210526,9550,9550,9250,9275,46174,0.18
24,20210527,9350,9400,9150,9250,33870,0.18
25,20210528,9325,9475,9225,9475,53762,0.22
26,20210531,9575,9575,9350,9400,37428,0.19
27,20210601,9375,9425,9275,9425,31786,0.21
28,20210602,9425,9450,9225,9325,38152,0.21
29,20210603,9250,9525,9250,9350,43220,0.21
30,20210604,9350,9475,9250,9300,22828,0.2
31,20210607,9350,9375,9175,9325,39800,0.2
32,20210608,9450,9525,9275,9325,51646,0.16
33,20210609,9425,9800,9425,9700,150988,0.16
34,20210610,9800,10350,9650,9675,178834,0.24
35,20210611,9925,9925,9375,9525,69374,0.24
36,20210614,9500,9500,9325,9325,35748,0.23
37,20210615,9325,9525,9225,9275,33568,0.23
38,20210616,9350,9350,9225,9275,13494,0.23
39,20210617,9250,9325,9200,9250,20344,0.23
40,20210618,9250,9500,9125,9350,22430,0.24
41,20210621,9450,9475,9275,9300,21842,0.23
42,20210622,9475,9475,9225,9325,16646,0.22
43,20210623,9350,9350,9225,9300,19890,0.22
44,20210624,9300,9575,9200,9400,26552,0.23
45,20210625,9500,9500,9300,9375,28310,0.25
46,20210628,9425,9475,9350,9400,22178,0.24
47,20210629,9425,9475,9300,9400,14098,0.23
48,20210630,9475,9475,9325,9350,15606,0.23
49,20210701,9550,9575,9300,9375,21932,0.22
50,20210702,9400,9525,9350,9450,41562,0.22
51,20210705,9650,10100,9475,10000,139088,0.29
52,20210706,10100,10125,9825,9900,42376,0.26
53,20210707,9850,9950,9750,9850,33924,0.29
54,20210708,9925,9925,9525,9550,38416,0.23
55,20210709,9525,9525,9225,9400,41824,0.22
56,20210712,9375,9500,9350,9425,11570,0.22
57,20210713,9425,9500,9350,9375,20998,0.22
58,20210714,9350,9425,9350,9350,15092,0.23
59,20210715,9425,9725,9400,9600,24656,0.24
60,20210716,9650,9650,9375,9425,20392,0.22
61,20210719,9425,9600,9325,9500,32912,0.22
62,20210720,9375,9500,9350,9400,15056,0.22
63,20210721,9325,9625,9000,9075,167944,0.08
64,20210722,9100,9350,9075,9300,48828,0.09
65,20210723,9400,9875,9325,9675,153652,0.19
66,20210726,9750,9775,9450,9450,75342,0.14
67,20210727,9475,9925,9475,9800,99980,0.15
68,20210728,9750,11325,9625,11050,1828774,0.21
69,20210729,11100,12075,10875,11275,1068456,0.19
70,20210730,11275,11325,10575,10850,241636,0.18
71,20210802,10850,10925,10200,10525,316572,0.18
72,20210803,10500,10650,10200,10475,191068,0.13
73,20210804,10475,11000,10300,11000,340216,0.29
74,20210805,10975,11025,10675,10775,195604,0.12
75,20210806,10825,10950,10625,10825,119522,0.29
76,20210809,10825,10900,10075,10200,185330,0.22
77,20210810,10175,10225,9750,9900,151392,0.39
78,20210811,9850,10075,9850,9975,47608,0.38
79,20210812,10000,10100,9650,9750,101726,0.31
80,20210813,9750,9750,9300,9475,100162,0.28
81,20210817,9500,9550,8575,8675,174850,0.16
82,20210818,8575,8900,8500,8825,33578,0.16
83,20210819,8800,8875,8100,8125,103166,0.11
84,20210820,8125,8149,7600,7675,81652,0.09
85,20210823,7800,7975,7450,7850,62404,0.24
86,20210824,7900,8325,7900,8125,39498,0.25
87,20210825,8125,8200,7900,8150,27200,0.2
88,20210826,8100,8250,7925,8000,41592,0.18
89,20210827,7900,8250,7800,8225,28734,0.19
90,20210830,8275,8325,8174,8325,16554,0.18
91,20210831,8350,8350,8125,8225,18532,0.16
92,20210901,8225,8325,8050,8200,16176,0.17
93,20210902,8124,8250,7950,8050,22672,0.18
94,20210903,8100,8350,8000,8225,25144,0.18
95,20210906,8300,8500,8225,8325,27878,0.17
96,20210907,8325,8500,8300,8300,33028,0.21
97,20210908,8250,8275,8074,8150,24576,0.24
98,20210909,8150,8175,7975,8125,18254,0.21
99,20210910,8025,8175,8000,8125,9540,0.21
100,20210913,8100,8200,7725,7775,35424,0.21
101,20210914,7949,7949,7625,7775,17574,0.2
102,20210915,7800,7875,7724,7850,16492,0.25
103,20210916,8050,8100,7850,8050,28200,0.22
104,20210917,8025,8900,8025,8450,387414,0.23
105,20210923,8425,10600,8400,10125,1623772,0.32
106,20210924,9900,10350,9900,10275,304580,0.38
107,20210927,10275,10275,9750,9925,154234,0.34
