,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,22500,23750,22500,23450,175381,17.51
1,20190808,23500,26000,23350,26000,232391,17.36
2,20190809,25000,25050,23050,23150,483862,16.6
3,20190812,22900,23400,22500,23050,127546,16.69
4,20190813,22100,22600,21200,22150,375401,16.83
5,20190814,22400,22600,21250,21400,302913,16.96
6,20190816,20950,21250,20400,21000,241257,17.29
7,20190819,20900,21650,20600,21400,217041,17.32
8,20190820,21150,21550,21100,21350,141306,17.28
9,20190821,21350,22500,21200,22450,230229,17.32
10,20190822,22450,22450,21400,21600,301137,17.39
11,20190823,21400,21650,21000,21250,143441,17.49
12,20190826,20600,20850,19300,19450,527359,17.03
13,20190827,19600,20300,19550,20000,223649,17.89
14,20190828,19950,20900,19900,20800,171287,18.24
15,20190829,20800,21150,20600,20750,134345,18.41
16,20190830,21150,21650,21000,21200,147455,18.65
17,20190902,20850,22200,20850,21900,194960,18.75
18,20190903,21800,22450,21700,21750,140789,18.72
19,20190904,21950,22350,21550,22200,113154,18.84
20,20190905,22450,22550,21900,22300,106122,18.64
21,20190906,22400,22650,21850,21850,70760,18.53
22,20190909,22100,22350,21850,22150,108343,18.63
23,20190910,22150,22750,22100,22600,175239,18.75
24,20190911,22550,23500,22400,23500,230595,18.6
25,20190916,23050,23250,22500,23000,155178,18.62
26,20190917,23050,23200,22450,22750,119104,18.77
27,20190918,22800,23350,22600,22750,117321,18.66
28,20190919,22800,23100,22400,22550,107572,18.8
29,20190920,22600,27550,22250,24200,2022021,17.51
30,20190923,24400,24950,24150,24500,433756,17.34
31,20190924,24500,24700,23700,23750,249813,16.96
32,20190925,23500,23700,22550,22700,226677,16.69
33,20190926,22850,24300,22850,23700,327291,17.1
34,20190927,24000,24450,23750,23900,195906,17.15
35,20190930,24100,24200,22850,23050,236607,16.69
36,20191001,23200,24200,22800,24200,215461,17.18
37,20191002,23600,23850,23200,23200,235928,16.85
38,20191004,23250,23250,22450,22850,181631,16.87
39,20191007,23000,23700,22850,23400,194442,16.95
40,20191008,23400,23900,22900,23800,148848,17.03
41,20191010,23550,23700,23000,23550,150525,16.8
42,20191011,23800,25200,23650,23950,474910,16.78
43,20191014,24350,25850,24150,25650,558471,16.98
44,20191015,25600,26700,25350,26000,425303,16.74
45,20191016,26150,26500,25750,25800,169610,16.46
46,20191017,26150,26300,24800,25250,221089,16.36
47,20191018,25200,25200,24350,24750,218737,16.31
48,20191021,24850,25450,24400,24900,243871,16.06
49,20191022,25100,26550,24850,26400,513743,16.22
50,20191023,26700,26800,25850,26350,326506,15.79
51,20191024,26450,26750,25800,26400,203440,15.63
52,20191025,26450,26550,25550,25850,188961,15.49
53,20191028,26200,26700,25900,26000,302018,15.27
54,20191029,26000,26100,25500,25700,216804,15.08
55,20191030,25900,26900,25700,26750,491262,15.21
56,20191031,27000,27000,26400,26750,290557,14.85
57,20191101,26900,27500,26650,26900,361597,14.42
58,20191104,26900,27300,26800,27050,166356,14.34
59,20191105,27150,27150,26500,26900,154367,14.47
60,20191106,26900,27050,26300,26500,193562,14.52
61,20191107,26200,26900,26150,26650,132801,14.8
62,20191108,26700,26800,24700,25400,499115,14.57
63,20191111,24900,26100,24850,26050,199545,14.9
64,20191112,25900,26200,25400,26150,142238,14.97
65,20191113,25900,26400,25500,25550,125815,14.76
66,20191114,25600,25700,24850,25400,156877,14.84
67,20191115,25400,25550,25000,25400,99995,15.05
68,20191118,25550,25850,25200,25450,97726,15.25
69,20191119,25400,25600,24750,24850,144043,15.23
70,20191120,25050,25100,23950,24300,161294,15.32
71,20191121,24150,24500,23350,23800,158884,15.53
72,20191122,23800,24450,23800,24050,101893,15.63
73,20191125,24400,25100,24200,24950,150776,15.74
74,20191126,25350,25350,24600,25150,101890,15.72
75,20191127,25300,25300,24650,24950,72173,15.71
76,20191128,24950,25100,24550,24600,67522,15.67
77,20191129,24600,27000,24300,24850,705130,15.38
78,20191202,24850,25500,24750,24800,116471,16.08
79,20191203,24650,24750,23750,24300,165865,15.97
80,20191204,24250,24800,24100,24400,89504,16.12
81,20191205,24200,24800,24200,24400,80400,16.09
82,20191206,24600,25750,24050,25500,200115,16.12
83,20191209,25700,26250,24800,25100,196271,15.94
84,20191210,25100,26000,25000,25550,156763,16.09
85,20191211,25500,26000,25350,25350,88349,15.96
86,20191212,25350,25900,25250,25450,144774,16.11
87,20191213,25700,26400,25700,26250,168192,16.18
88,20191216,26300,26300,25400,25900,127645,16.12
89,20191217,26100,26400,25800,26200,82943,16.16
90,20191218,26150,26450,25850,26200,99819,16.19
91,20191219,26200,26550,25800,26150,93434,15.79
92,20191220,26400,26400,25950,26100,55552,15.79
93,20191223,26300,26350,25850,26150,75549,15.54
94,20191224,26100,26400,25900,26000,87561,15.59
95,20191226,26000,26500,26000,26500,122516,15.66
96,20191227,26350,26800,26050,26750,108407,15.47
97,20191230,26200,27700,26200,27350,357012,15.39
98,20200102,27250,27700,26500,27500,224040,15.43
99,20200103,27600,28800,26600,28400,563162,15.82
100,20200106,28400,30500,28000,30000,1141917,15.97
