,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,7300,7480,7150,7310,564244,4.27
1,20190808,7500,7650,7400,7510,346808,4.05
2,20190809,7680,7680,7330,7410,419447,3.78
3,20190812,7480,7560,7310,7480,207191,3.8
4,20190813,7400,7570,7370,7460,238065,3.84
5,20190814,7620,7870,7520,7860,580498,3.87
6,20190816,7790,8010,7720,7840,367275,3.73
7,20190819,7910,7990,7780,7910,235412,3.63
8,20190820,7960,8070,7820,8050,348029,3.75
9,20190821,8060,8280,7920,8020,461991,3.37
10,20190822,8120,8120,7820,7820,286819,3.45
11,20190823,7660,7990,7650,7780,306374,3.9
12,20190826,7490,7620,7220,7280,428118,3.99
13,20190827,7460,7600,7370,7490,297589,4.39
14,20190828,7600,7950,7520,7760,636887,4.7
15,20190829,7790,7790,7300,7390,470806,3.73
16,20190830,7500,7660,7330,7400,516579,3.84
17,20190902,7480,7660,7340,7600,404474,4.36
18,20190903,7600,7770,7450,7510,378858,4.09
19,20190904,7530,8530,7510,8230,3709842,4.98
20,20190905,8280,8640,8100,8170,1853128,4.16
21,20190906,8200,8230,7920,7990,543192,4.16
22,20190909,8020,8170,7620,7630,605347,3.56
23,20190910,7630,7700,7500,7520,269843,3.58
24,20190911,7590,7640,7500,7610,197594,3.47
25,20190916,7650,7650,7380,7400,402980,3.17
26,20190917,7350,7470,7290,7340,236686,3.1
27,20190918,7330,7350,7030,7180,565954,3.08
28,20190919,7200,7410,7200,7310,242429,3.17
29,20190920,7410,7800,7410,7660,1028559,3.54
30,20190923,7640,7710,7520,7570,195574,3.62
31,20190924,7530,7670,7430,7470,167491,3.43
32,20190925,7500,7510,7180,7200,307898,3.19
33,20190926,7200,7360,7070,7120,227330,3.19
34,20190927,7100,7180,7080,7170,99519,3.29
35,20190930,7170,7200,6900,6960,279021,3.14
36,20191001,7020,7160,6990,7010,199239,3.25
37,20191002,6890,6980,6770,6790,304438,3.34
38,20191004,6790,7200,6720,7050,404427,3.69
39,20191007,7060,7170,6890,6970,164075,3.64
40,20191008,6970,7080,6930,7020,133324,3.83
41,20191010,6960,7200,6940,7000,134878,3.83
42,20191011,7250,7250,6930,7050,159316,3.55
43,20191014,7050,7400,7050,7350,345362,3.77
44,20191015,7370,7820,7370,7780,1078245,3.71
45,20191016,7730,8130,7590,7780,1183912,3.45
46,20191017,7780,7950,7750,7910,496722,3.75
47,20191018,7970,8190,7870,7990,747712,3.96
48,20191021,8090,8280,7770,7820,995173,3.92
49,20191022,7910,7920,7660,7750,515568,4.07
50,20191023,7700,7830,7650,7720,372101,3.94
51,20191024,7610,7690,7480,7550,396253,4.15
52,20191025,7570,7740,7290,7310,497695,3.89
53,20191028,7280,7290,7030,7210,616841,3.96
54,20191029,7250,7250,7060,7100,356589,3.47
55,20191030,7100,7250,7060,7060,265221,3.2
56,20191031,7070,7160,7010,7060,232358,2.89
57,20191101,7110,7170,7040,7120,178437,2.93
58,20191104,7200,7210,7060,7150,287024,2.74
59,20191105,7150,7150,7050,7080,148646,2.57
60,20191106,7080,7140,7000,7040,219348,2.54
61,20191107,7040,7060,6910,6960,190368,2.24
62,20191108,6960,7040,6950,7000,123603,2.15
63,20191111,6940,7040,6900,6940,101620,2.06
64,20191112,6940,7020,6940,6950,107606,2.06
65,20191113,7000,7020,6920,6920,123106,1.96
66,20191114,6920,6980,6770,6800,235135,1.87
67,20191115,6870,6980,6780,6930,124466,1.91
68,20191118,6920,7050,6910,7040,122561,2.02
69,20191119,7040,7040,6930,6950,100931,1.97
70,20191120,6950,7100,6720,6790,223603,1.83
71,20191121,6740,6830,6340,6340,422580,1.69
72,20191122,6300,6490,6240,6280,291308,1.98
73,20191125,6360,6680,6350,6680,158571,2.39
74,20191126,6680,6820,6630,6770,121963,2.33
75,20191127,6790,6860,6550,6600,137529,2.14
76,20191128,6600,6680,6550,6580,63354,2.19
77,20191129,6580,6630,6360,6360,148093,2.3
78,20191202,6300,6530,6300,6450,107611,2.43
79,20191203,6370,6480,6320,6350,95203,2.39
80,20191204,6300,6450,6210,6240,102550,2.4
81,20191205,6280,6480,6010,6130,161743,2.48
82,20191206,6120,6610,6120,6510,262907,3.13
83,20191209,6520,6550,6370,6430,103098,2.92
84,20191210,6380,6470,6340,6440,80671,2.85
85,20191211,6490,6550,6390,6550,66861,2.88
86,20191212,6590,6690,6540,6650,143734,2.77
87,20191213,6740,6760,6650,6730,138379,2.66
88,20191216,6670,6920,6670,6860,172662,2.79
89,20191217,6850,6910,6760,6770,78411,2.69
90,20191218,6850,6850,6680,6760,135811,2.84
91,20191219,6720,6890,6720,6800,108144,2.84
92,20191220,6810,6840,6750,6830,82636,2.76
93,20191223,6880,6900,6680,6710,110035,2.74
94,20191224,6720,6780,6630,6640,153915,2.85
95,20191226,6610,6930,6610,6900,192728,3.31
96,20191227,6900,7030,6850,6990,157839,3.28
97,20191230,7000,7030,6950,6960,103656,3.24
98,20200102,7350,7400,6950,7130,1070481,2.46
99,20200103,7140,7230,7010,7010,413528,2.25
100,20200106,6900,6930,6750,6780,218035,2.16
101,20200107,6840,7100,6830,6940,370491,2.25
102,20200108,6880,6940,6520,6570,354142,2.12
103,20200109,6700,6850,6700,6790,217578,2.3
