,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,6364,6633,6235,6440,5677,9.04
1,20190808,6515,6687,6472,6494,2152,9.04
2,20190809,6493,6547,6461,6515,2174,9.04
3,20190812,6515,6569,6483,6537,1315,9.04
4,20190813,6536,6536,6504,6537,1178,9.04
5,20190814,6472,6569,6407,6548,1330,9.04
6,20190816,6504,6569,6461,6569,2550,9.04
7,20190819,6580,6623,6472,6548,3000,9.04
8,20190820,6547,6580,6407,6558,6086,9.04
9,20190821,6547,6644,6483,6645,3013,9.04
10,20190822,6644,6666,6526,6591,3130,9.04
11,20190823,6569,6580,6526,6569,1290,9.04
12,20190826,6493,6536,6461,6472,1094,9.04
13,20190827,6547,6569,6472,6505,2409,9.04
14,20190828,6504,6536,6461,6526,1375,9.04
15,20190829,6536,6536,6461,6472,3634,9.02
16,20190830,6526,6547,6461,6505,290,9.02
17,20190902,6515,6558,6515,6548,3832,9.02
18,20190903,6547,6569,6515,6558,163,9.02
19,20190904,6483,6558,6483,6558,1079,9.02
20,20190905,6558,6720,6558,6666,4226,8.98
21,20190906,6720,6720,6644,6655,1304,8.98
22,20190909,6666,6763,6644,6688,6905,8.98
23,20190910,6773,6773,6666,6698,1801,8.98
24,20190911,6741,6795,6472,6774,34047,8.18
25,20190916,6773,6773,6676,6731,2362,8.18
26,20190917,6806,6806,6687,6763,3688,8.0
27,20190918,6763,6773,6741,6763,3101,8.0
28,20190919,6763,6784,6709,6731,6547,7.24
29,20190920,6752,6773,6720,6752,661,7.24
30,20190923,6730,6784,6730,6763,2104,7.24
31,20190924,6816,6838,6784,6838,6784,7.08
32,20190925,6827,6838,6763,6785,3948,7.01
33,20190926,6827,6903,6795,6882,34768,6.51
34,20190927,6903,6946,6849,6882,6645,6.51
35,20190930,6946,6946,6827,6914,4016,6.51
36,20191001,6913,6935,6892,6892,6606,6.51
37,20191002,6935,6935,6849,6903,5040,6.51
38,20191004,6903,6924,6709,6903,4767,6.51
39,20191007,6752,6892,6752,6871,3998,6.51
40,20191008,6870,6892,6773,6892,2335,6.51
41,20191010,6892,6892,6849,6871,5048,6.51
42,20191011,6935,6935,6838,6849,1458,6.51
43,20191014,6860,6860,6655,6806,17927,6.51
44,20191015,6838,6838,6784,6795,3009,6.51
45,20191016,6784,6892,6784,6871,4395,6.51
46,20191017,6892,6946,6806,6925,10869,6.51
47,20191018,6924,6924,6795,6838,6119,6.51
48,20191021,6881,6913,6806,6914,10739,6.51
49,20191022,6913,6946,6860,6925,11169,6.51
50,20191023,6913,6924,6784,6828,7039,6.51
51,20191024,6827,6870,6773,6871,3554,6.51
52,20191025,6827,6935,6827,6925,9662,6.51
53,20191028,6946,6956,6838,6903,13784,6.51
54,20191029,6924,6924,6763,6785,15256,6.37
55,20191030,6784,6795,6676,6752,16868,6.37
56,20191031,6784,6806,6752,6785,5712,6.37
57,20191101,6784,6806,6698,6785,11366,6.37
58,20191104,6827,6827,6784,6806,5174,6.37
59,20191105,6816,6816,6752,6785,4181,6.37
60,20191106,6784,6816,6763,6806,5620,6.37
61,20191107,6806,6806,6720,6752,10475,6.37
62,20191108,6784,6795,6741,6785,2809,6.37
63,20191111,6795,6816,6752,6806,4261,6.37
64,20191112,6806,6838,6795,6838,956,6.37
65,20191113,6806,6860,6806,6849,4806,6.37
66,20191114,6849,6870,6784,6860,4642,6.37
67,20191115,6860,6870,6827,6860,2642,6.37
68,20191118,6860,6892,6838,6838,4862,6.36
69,20191119,6838,6860,6795,6806,4622,6.36
70,20191120,6849,6849,6795,6806,2001,6.36
71,20191121,6838,6838,6773,6795,2837,6.36
72,20191122,6849,6881,6816,6828,2351,6.36
73,20191125,6849,6849,6773,6838,5580,6.36
74,20191126,6838,6881,6838,6838,14920,6.36
75,20191127,6881,6881,6838,6860,6427,6.36
