,날짜,시가,고가,저가,종가,거래량,외국인소진율
0,20190807,9810,10150,9810,9950,936,5.57
1,20190808,9950,10300,9950,10100,591,5.57
2,20190809,10100,10350,9990,9990,6879,5.57
3,20190812,10200,10200,9930,9930,164,5.57
4,20190813,9930,10400,9930,10100,761,5.57
5,20190814,10100,10250,9910,10000,2083,5.58
6,20190816,10200,10200,9610,9750,4587,5.57
7,20190819,9890,9980,9760,9940,1888,5.55
8,20190820,10100,10100,9900,10100,814,5.55
9,20190821,10100,10350,10000,10350,4310,5.6
10,20190822,10500,13250,9900,11800,492427,5.58
11,20190823,11350,13850,10800,10850,485990,5.41
12,20190826,10450,12800,10100,11250,613364,5.41
13,20190827,10550,11250,10050,10050,227668,5.41
14,20190828,10100,10350,9940,10050,55080,5.41
15,20190829,10050,10250,9930,10050,21264,5.41
16,20190830,10100,10200,10000,10100,10645,5.41
17,20190902,10000,10100,9800,9950,11522,5.41
18,20190903,9960,10400,9960,10000,12223,5.41
19,20190904,10050,10200,10000,10100,4094,5.41
20,20190905,10150,10200,10000,10050,5946,5.41
21,20190906,10100,10350,10000,10250,6425,5.41
22,20190909,10350,10400,10150,10200,8725,5.41
23,20190910,10250,10400,10150,10350,6826,5.41
24,20190911,10250,10400,10250,10350,11213,5.41
25,20190916,10300,10500,10300,10350,22398,5.44
26,20190917,10350,10700,10250,10550,20300,5.5
27,20190918,10600,11350,10400,10850,79008,5.71
28,20190919,10700,10950,10600,10650,7079,5.67
29,20190920,10800,10900,10400,10850,12056,5.88
30,20190923,10850,11500,10550,10850,27195,5.86
31,20190924,10650,10850,10550,10750,6979,5.96
32,20190925,10550,10900,10450,10700,6876,5.96
33,20190926,10850,10850,10500,10750,3706,5.92
34,20190927,10750,10800,10500,10700,3765,5.9
35,20190930,10500,11000,10500,10650,5435,5.9
36,20191001,10700,11100,10700,10700,7420,5.9
37,20191002,10800,10800,10500,10600,3078,5.89
38,20191004,10500,10600,10400,10450,4371,5.89
39,20191007,10450,11100,10450,10650,14377,5.83
40,20191008,10650,10700,10400,10600,7792,5.83
41,20191010,10650,13250,10650,11550,463583,5.62
42,20191011,11250,12200,10700,11250,409774,5.62
43,20191014,13700,14600,12650,12800,910200,5.62
44,20191015,12350,12650,11500,11550,287380,5.62
45,20191016,11700,11750,11200,11300,59875,5.73
46,20191017,11300,11400,11000,11050,27865,5.78
47,20191018,11050,11300,11000,11200,19449,5.81
48,20191021,11100,11350,11000,11300,12213,6.05
49,20191022,11350,11500,11100,11200,27411,6.18
50,20191023,11150,11650,11150,11500,31615,6.18
51,20191024,11600,11600,11150,11400,17690,5.91
52,20191025,11300,11350,11200,11200,12040,6.0
53,20191028,11150,11450,11150,11350,16389,6.03
54,20191029,11200,11450,11200,11350,4708,6.07
55,20191030,11250,12000,11100,11250,19820,6.05
56,20191031,11150,11200,11050,11150,10548,6.15
57,20191101,11150,11150,10900,11150,6284,6.16
58,20191104,11150,11250,10950,11150,10059,6.17
59,20191105,11300,11500,11150,11350,14789,6.08
60,20191106,11350,11400,11200,11350,5811,6.09
61,20191107,11300,11500,11200,11450,4964,6.09
62,20191108,11350,11650,11300,11450,6684,6.14
63,20191111,11500,11500,11250,11450,3832,6.15
64,20191112,11350,11700,11200,11450,11960,6.17
65,20191113,11400,11450,11300,11400,2023,6.17
66,20191114,11300,11400,11250,11400,2870,6.17
67,20191115,11250,11550,11150,11450,23433,6.18
68,20191118,11450,11650,11400,11400,1057,6.18
69,20191119,11600,11600,11200,11300,4014,6.01
